drugNameA,drugNameB,idDrugA,idDrugB,comboId,bliss,loewe,hsa,zip
Alvocidib,Trametinib,170,131,378821,-1.0447,-0.3615,-0.4541,-0.7181
Alisertib,SN 38 Lactone,177,87,378963,-1.1284,-0.4471,-0.4939,-0.7181
AZD-7762,Alpelisib,119,130,377516,-1.0628,-0.4645,-0.4852,-0.7182
MK2a Inhibitor,IMD-0354,166,174,378717,-1.0104,-0.3381,-0.4644,-0.7182
BI-2536,Paclitaxel,164,76,377808,-1.0687,-0.1318,-0.4847,-0.7185
IMD-0354,Pemetrexed,174,77,376360,-0.9623,-0.2383,-0.4062,-0.7186
SN 38 Lactone,Zocor,87,182,378302,-1.177,-0.7054,-0.6982,-0.7186
Venetoclax,Thapsigargin,163,183,378627,-1.0022,-0.4374,-0.4365,-0.7187
Trametinib,Zocor,131,182,378454,-0.9254,-0.3214,-0.4536,-0.7189
CREBi1,Gemcitabine,167,45,378761,-1.0032,-0.5044,-0.5072,-0.7189
MK-2206,Alisertib,68,177,376550,-1.184,-0.6533,-0.6533,-0.7191
Dasatinib,Piperlongumine,24,180,376470,-1.184,-0.574,-0.6102,-0.7192
MK2a Inhibitor,JQ1 Compound,166,175,376996,-0.9178,-0.1534,-0.2738,-0.7192
Crizotinib,Pevonedistat,168,176,377916,-1.083,-0.6215,-0.6215,-0.7192
Afatinib,Sepantronium Bromide,133,184,378526,-0.7239,-0.1797,-0.1774,-0.7194
MK2a Inhibitor,Alisertib,166,177,376998,-0.784,0.0046,-0.1533,-0.7197
Pevonedistat,Thapsigargin,176,183,378086,-1.188,-0.7266,-0.7266,-0.7197
Trametinib,GSK2334470,131,172,375958,-1.0081,-0.4628,-0.4629,-0.7198
Azd-1480,AZD-7762,132,119,376744,-0.7385,-0.1524,-0.1534,-0.7198
Dasatinib,IMD-0354,24,174,377303,-0.9705,-0.2655,-0.3666,-0.72
Fluorouracil,Trametinib,41,131,377356,-0.7263,0.0195,-0.0171,-0.7202
GSK2334470,Alisertib,172,177,376312,-1.1327,-0.5716,-0.6171,-0.7204
CREBi1,Vorinostat,167,106,377014,-0.7828,-0.337,-0.337,-0.7206
AZD-8055,SB-225002,116,181,377500,-1.0437,-0.4641,-0.4914,-0.7206
Gemcitabine,Zocor,45,182,377400,-0.8146,-0.3499,-0.2917,-0.721
Venetoclax,Pevonedistat,163,176,377759,-1.074,-0.6126,-0.6126,-0.7211
MK2a Inhibitor,Erlotinib,166,34,377008,-0.7448,-0.047,-0.047,-0.7213
Pictilisib,Zocor,140,182,378548,-1.005,-0.2497,-0.5314,-0.7213
IMD-0354,MK-2206,174,68,377197,-0.9936,-0.3361,-0.3831,-0.7214
AZD-8055,Alpelisib,116,130,377479,-1.1356,-0.5574,-0.5721,-0.7215
Gemcitabine,Piperlongumine,45,180,377398,-0.8352,-0.3097,-0.3128,-0.7217
Alisertib,Alisertib,177,177,377231,-0.9299,-0.1533,-0.3154,-0.7219
Adavosertib,SB-225002,2,181,378151,-1.0728,-0.408,-0.5192,-0.7219
Dovitinib,Trametinib,169,131,377934,-1.0524,-0.5686,-0.5688,-0.722
CREBi1,Pemetrexed,167,77,376204,-1.001,-0.4415,-0.4107,-0.7221
BI-2536,Sepantronium Bromide,164,184,377802,-1.1178,-0.2383,-0.5277,-0.7222
BI-2536,PF-431396,164,179,377797,-0.912,-0.2446,-0.3061,-0.7226
Erlotinib,Trametinib,34,131,378188,-1.1505,-0.666,-0.6668,-0.723
Alisertib,SB-225002,177,181,378957,-1.2424,-0.4884,-0.6706,-0.723
Afatinib,Gemcitabine,133,45,378530,-1.0969,-0.5634,-0.6009,-0.7231
Crizotinib,Adavosertib,168,2,377065,-0.9332,-0.2703,-0.3742,-0.7233
Dasatinib,Paclitaxel,24,76,378180,-1.1509,-0.3432,-0.5728,-0.7233
Afatinib,Carfilzomib,133,110,376780,-1.3003,-0.8683,-0.8384,-0.7234
Pictilisib,PF-431396,140,179,376823,-1.0375,-0.2395,-0.3824,-0.7236
JQ1 Compound,Oligomycins,175,178,377205,-0.926,-0.2583,-0.3122,-0.7236
Dovitinib,Foretinib,169,171,377077,-0.805,-0.0972,-0.1832,-0.7237
Foretinib,IMD-0354,171,174,376289,-1.0176,-0.2246,-0.4569,-0.7238
Pevonedistat,Vorinostat,176,106,377217,-0.9759,-0.5233,-0.5233,-0.7239
Alisertib,Oligomycins,177,178,377232,-0.9017,-0.241,-0.2945,-0.7241
Trametinib,Zocor,131,182,377593,-1.1024,-0.6258,-0.6187,-0.7244
Gemcitabine,Piperlongumine,45,180,379120,-1.0967,-0.5941,-0.6007,-0.7244
Carfilzomib,Piperlongumine,110,180,376602,-1.3585,-0.8757,-0.8858,-0.7247
MK-2206,Pevonedistat,68,176,379132,-1.3421,-0.8653,-0.8682,-0.7252
Trametinib,Thapsigargin,131,183,375969,-0.9544,-0.4526,-0.4092,-0.7255
CREBi1,Zocor,167,182,376195,-0.9176,-0.4233,-0.383,-0.7256
Crizotinib,Paclitaxel,168,76,376231,-1.0816,-0.3844,-0.4901,-0.7258
CREBi1,Trametinib,167,131,377877,-1.046,-0.5624,-0.5624,-0.7267
Trametinib,JQ1 Compound,131,175,378447,-0.9884,-0.3094,-0.3886,-0.7267
BRD-7389,Thapsigargin,165,183,378695,-1.0151,-0.4469,-0.4618,-0.7267
Venetoclax,Sepantronium Bromide,163,184,378628,-0.7916,-0.2474,-0.2452,-0.7268
Crizotinib,Pevonedistat,168,176,378777,-1.1982,-0.7151,-0.7243,-0.7268
Trametinib,Thapsigargin,131,183,377594,-1.0687,-0.5851,-0.5851,-0.7269
MK2a Inhibitor,Pictilisib,166,140,376986,-0.8643,-0.0572,-0.2001,-0.727
MK2a Inhibitor,SB-225002,166,181,378724,-1.0123,-0.2663,-0.4279,-0.7272
GSK2334470,Pevonedistat,172,176,378872,-1.2366,-0.7701,-0.7626,-0.7272
GSK650394A,Pevonedistat,173,176,378891,-1.2827,-0.8118,-0.8089,-0.7272
BI-2536,Vorinostat,164,106,376915,-1.0507,-0.4969,-0.4969,-0.7273
BI-2536,SN 38 Lactone,164,87,378671,-1.0326,-0.2163,-0.3939,-0.7275
Crizotinib,Trametinib,168,131,377906,-1.1377,-0.6541,-0.6541,-0.7276
Alisertib,Thapsigargin,177,183,376398,-1.1031,-0.6195,-0.5877,-0.7278
Crizotinib,Piperlongumine,168,180,376221,-1.1715,-0.4786,-0.6112,-0.7281
Azd-1480,AZD-7762,132,119,377605,-1.001,-0.4197,-0.4197,-0.7281
Fluorouracil,Alisertib,41,177,379096,-0.9271,-0.1194,-0.288,-0.7282
Alvespimycin,Trametinib,162,131,376840,-0.923,-0.187,-0.2313,-0.7286
BI-2536,Alisertib,164,177,377795,-0.9027,-0.2384,-0.2891,-0.7286
AZD-8055,Afatinib,116,133,377481,-1.0836,-0.445,-0.509,-0.7287
Erlotinib,Thapsigargin,34,183,379064,-1.1651,-0.5958,-0.6104,-0.7287
Dasatinib,PF-431396,24,179,378169,-1.3206,-0.6236,-0.7165,-0.7288
Azd-1480,Adavosertib,132,2,377633,-0.9578,-0.381,-0.381,-0.729
Dasatinib,SB-225002,24,181,379032,-1.0723,-0.3181,-0.4921,-0.729
Fluorouracil,Adavosertib,41,2,378244,-1.0096,-0.3953,-0.4357,-0.7291
Pictilisib,JQ1 Compound,140,175,378541,-1.0713,-0.337,-0.4698,-0.7291
BRD-7389,Foretinib,165,171,376961,-0.8457,-0.154,-0.215,-0.7292
IMD-0354,Pemetrexed,174,77,377199,-1.0117,-0.3621,-0.396,-0.7293
CREBi1,Foretinib,167,171,376184,-1.0284,-0.4837,-0.4473,-0.7297
GSK650394A,SB-225002,173,181,376335,-1.1475,-0.5639,-0.5639,-0.7307
Foretinib,GSK2334470,171,172,377126,-0.85,-0.1187,-0.2209,-0.7308
Alvocidib,Foretinib,170,171,378824,-1.079,-0.4223,-0.4989,-0.7308
AZD-8055,Oligomycins,116,178,376636,-0.8545,-0.1718,-0.2393,-0.731
Alpelisib,JQ1 Compound,130,175,378424,-0.9567,-0.3152,-0.3455,-0.7313
Alpelisib,Alvocidib,130,170,378419,-1.1144,-0.5066,-0.5164,-0.7314
Carfilzomib,Vorinostat,110,106,376586,-1.3938,-0.9119,-0.9119,-0.7315
Alpelisib,MK2a Inhibitor,130,166,376693,-0.8177,-0.0853,-0.1252,-0.7316
AZD-7762,GSK2334470,119,172,377528,-0.956,-0.3735,-0.3827,-0.7316
Azd-1480,Foretinib,132,171,376757,-0.8611,-0.2284,-0.2306,-0.7319
Carfilzomib,Thapsigargin,110,183,376605,-1.3772,-0.9136,-0.9012,-0.7321
Alpelisib,PF-431396,130,179,376706,-0.9632,-0.2642,-0.2945,-0.7324
Adavosertib,Oligomycins,2,178,378148,-1.094,-0.5023,-0.5167,-0.7326
AZD-8055,SB-225002,116,181,378361,-1.1012,-0.3669,-0.5143,-0.7326
Vorinostat,Vorinostat,106,106,375841,-1.229,-0.5561,-0.6576,-0.7327
IMD-0354,Sepantronium Bromide,174,184,376356,-0.9154,-0.2848,-0.3179,-0.7327
Trametinib,Oligomycins,131,178,376728,-0.8227,-0.1367,-0.1859,-0.7327
Dasatinib,Foretinib,24,171,377300,-0.9509,-0.1879,-0.321,-0.7327
Foretinib,Zocor,171,182,378858,-0.9683,-0.3111,-0.4945,-0.7327
MK2a Inhibitor,SN 38 Lactone,166,87,378735,-0.9884,-0.056,-0.3623,-0.7328
AZD-8055,MK-2206,116,68,377508,-1.1073,-0.5287,-0.5327,-0.7334
AZD-8055,Alisertib,116,177,376635,-0.871,-0.0866,-0.2197,-0.7337
Fluorouracil,Alvocidib,41,170,376506,-0.8915,-0.2994,-0.2815,-0.7339
Trametinib,IMD-0354,131,174,378446,-1.085,-0.4414,-0.505,-0.7341
Foretinib,JQ1 Compound,171,175,378851,-1.0951,-0.3171,-0.5017,-0.7342
GSK650394A,Pemetrexed,173,77,376343,-1.0727,-0.4795,-0.4795,-0.7343
Azd-1480,Adavosertib,132,2,376772,-0.8739,-0.2836,-0.3034,-0.7344
AZD-8055,SN 38 Lactone,116,87,378372,-1.2587,-0.4485,-0.6275,-0.7344
Crizotinib,Vorinostat,168,106,376206,-1.246,-0.3503,-0.6474,-0.7345
Afatinib,Adavosertib,133,2,376806,-0.9171,-0.3912,-0.3428,-0.7346
Dasatinib,SN 38 Lactone,24,87,379043,-1.2014,-0.3254,-0.588,-0.7346
Erlotinib,Sepantronium Bromide,34,184,379065,-0.8912,-0.3435,-0.3446,-0.7351
AZD-7762,BRD-7389,119,165,376660,-0.9167,-0.2889,-0.3313,-0.7352
Paclitaxel,SN 38 Lactone,76,87,379153,-1.2727,-0.4397,-0.6509,-0.7352
SN 38 Lactone,Vorinostat,87,106,379162,-1.3499,-0.421,-0.7194,-0.7352
Crizotinib,Foretinib,168,171,377050,-0.9202,-0.2196,-0.2893,-0.7354
AZD-8055,JQ1 Compound,116,175,377494,-1.0564,-0.4585,-0.4818,-0.7354
Dasatinib,Paclitaxel,24,76,376480,-1.046,-0.287,-0.439,-0.7358
Pictilisib,SB-225002,140,181,378547,-1.0641,-0.212,-0.4476,-0.7358
BRD-7389,Alvocidib,165,170,378682,-1.0542,-0.425,-0.4538,-0.7358
AZD-8055,CREBi1,116,167,377486,-1.0257,-0.4516,-0.4516,-0.736
PF-431396,Paclitaxel,179,76,377260,-0.9857,-0.2041,-0.3523,-0.7365
Gemcitabine,MK-2206,45,68,379127,-1.1838,-0.6871,-0.688,-0.7366
Crizotinib,SN 38 Lactone,168,87,377932,-1.0438,-0.5651,-0.5651,-0.7369
GSK650394A,SN 38 Lactone,173,87,378044,-1.1287,-0.65,-0.65,-0.7369
SN 38 Lactone,Thapsigargin,87,183,378303,-1.1572,-0.6785,-0.6785,-0.7369
Alpelisib,Zocor,130,182,378431,-0.977,-0.4146,-0.4918,-0.737
AZD-8055,Oligomycins,116,178,377497,-1.1217,-0.5463,-0.5471,-0.7371
Fluorouracil,AZD-8055,41,116,379075,-0.8969,-0.082,-0.2547,-0.7371
MK2a Inhibitor,Dasatinib,166,24,377006,-0.7701,0.0258,-0.0851,-0.7373
MK2a Inhibitor,Paclitaxel,166,76,377011,-0.8763,0.1047,-0.2251,-0.7373
Dovitinib,IMD-0354,169,174,378802,-1.0491,-0.3056,-0.4411,-0.7376
Alisertib,Pemetrexed,177,77,378962,-1.221,-0.464,-0.5966,-0.7376
Fluorouracil,BI-2536,41,164,379083,-0.9125,-0.1335,-0.2662,-0.7376
AZD-8055,BRD-7389,116,165,377484,-1.0578,-0.4746,-0.4856,-0.7377
Adavosertib,MK-2206,2,68,378183,-1.094,-0.4885,-0.5168,-0.7377
Crizotinib,Gemcitabine,168,45,378789,-1.0758,-0.5762,-0.5799,-0.7377
Fluorouracil,AZD-7762,41,119,378215,-1.0371,-0.441,-0.4553,-0.7379
AZD-8055,GSK650394A,116,173,377492,-1.0383,-0.4643,-0.4643,-0.738
Azd-1480,IMD-0354,132,174,378482,-1.0628,-0.4358,-0.4333,-0.7382
Alvocidib,Foretinib,170,171,377102,-0.9116,-0.2204,-0.2807,-0.7384
Pictilisib,Paclitaxel,140,76,376033,-1.1276,-0.4317,-0.5009,-0.7389
Trametinib,JQ1 Compound,131,175,376725,-0.8925,-0.1738,-0.2108,-0.7391
JQ1 Compound,Alisertib,175,177,377204,-1.0455,-0.2072,-0.3999,-0.7392
AZD-7762,BRD-7389,119,165,377521,-1.0089,-0.3939,-0.4272,-0.7392
Foretinib,Foretinib,171,171,377986,-1.1757,-0.4761,-0.5628,-0.7392
Fluorouracil,AZD-8055,41,116,378214,-0.9487,-0.3689,-0.376,-0.7392
Afatinib,Adavosertib,133,2,377667,-1.1197,-0.4453,-0.5435,-0.7393
Fluorouracil,Vorinostat,41,106,379073,-0.947,-0.0644,-0.3002,-0.7396
Fluorouracil,Paclitaxel,41,76,377388,-0.857,-0.0756,-0.1871,-0.7397
CREBi1,IMD-0354,167,174,378747,-1.1551,-0.5155,-0.5381,-0.7399
SB-225002,Vorinostat,181,106,378992,-1.2952,-0.3999,-0.7091,-0.74
Paclitaxel,SB-225002,76,181,379147,-1.2778,-0.5505,-0.6944,-0.7401
MK2a Inhibitor,Alvocidib,166,170,376991,-0.7853,-0.0298,-0.0909,-0.7405
Foretinib,Pictilisib,171,140,377985,-1.1994,-0.3441,-0.5758,-0.7405
Fluorouracil,Dasatinib,41,24,379104,-0.9512,-0.1388,-0.3238,-0.7405
AZD-7762,Oligomycins,119,178,377534,-1.1254,-0.5381,-0.5435,-0.7407
JQ1 Compound,Adavosertib,175,2,378073,-1.0731,-0.4141,-0.4959,-0.7408
MK-2206,Sepantronium Bromide,68,184,379140,-1.1305,-0.5842,-0.5842,-0.7417
Trametinib,Alisertib,131,177,376727,-0.8856,-0.1866,-0.2239,-0.7419
Azd-1480,SB-225002,132,181,376002,-1.027,-0.4603,-0.4432,-0.7421
GSK2334470,Zocor,172,182,376317,-1.0223,-0.4556,-0.4876,-0.7421
Afatinib,IMD-0354,133,174,376794,-0.9539,-0.3961,-0.3367,-0.7421
PF-431396,SN 38 Lactone,179,87,377262,-0.962,-0.292,-0.2934,-0.7421
Fluorouracil,MK2a Inhibitor,41,166,379085,-0.922,-0.1184,-0.2819,-0.7425
BI-2536,Pemetrexed,164,77,378670,-0.9897,-0.2155,-0.3569,-0.7426
GSK650394A,Gemcitabine,173,45,378901,-1.1662,-0.6728,-0.6704,-0.7426
Pictilisib,Oligomycins,140,178,376822,-0.9731,-0.2766,-0.346,-0.743
AZD-7762,Thapsigargin,119,183,377539,-0.9709,-0.3895,-0.3895,-0.7431
BRD-7389,Piperlongumine,165,180,376132,-1.2404,-0.5742,-0.6539,-0.7432
MK2a Inhibitor,SN 38 Lactone,166,87,377013,-0.8663,-0.1674,-0.1699,-0.7432
Fluorouracil,Pictilisib,41,140,377359,-0.8369,-0.0308,-0.1456,-0.7432
Azd-1480,Gemcitabine,132,45,378496,-0.994,-0.5028,-0.4982,-0.7432
Trametinib,Pemetrexed,131,77,376739,-0.864,-0.0947,-0.1086,-0.7433
Afatinib,JQ1 Compound,133,175,378517,-0.9836,-0.2977,-0.3657,-0.7438
Crizotinib,IMD-0354,168,174,377053,-1.0101,-0.3269,-0.3984,-0.744
Alpelisib,JQ1 Compound,130,175,376702,-0.9394,-0.1897,-0.2451,-0.7441
Alvespimycin,Azd-1480,162,132,376841,-0.7653,-0.067,-0.0671,-0.745
BRD-7389,Paclitaxel,165,76,376142,-1.1608,-0.4626,-0.5504,-0.7453
Fluorouracil,Paclitaxel,41,76,379110,-1.0527,-0.2499,-0.4178,-0.7453
Dovitinib,Alvocidib,169,170,378798,-1.1671,-0.5365,-0.5706,-0.7454
AZD-7762,GSK650394A,119,173,377529,-0.9833,-0.402,-0.402,-0.7456
Fluorouracil,Dovitinib,41,169,377366,-0.7848,0.0516,-0.0878,-0.7458
Trametinib,GSK650394A,131,173,375959,-1.0944,-0.5494,-0.5494,-0.7459
Alvespimycin,SN 38 Lactone,162,87,376875,-0.939,-0.2389,-0.24,-0.7459
AZD-8055,JQ1 Compound,116,175,376633,-0.9071,-0.105,-0.2407,-0.7461
BRD-7389,IMD-0354,165,174,378686,-1.0431,-0.3372,-0.4347,-0.7461
AZD-8055,Trametinib,116,131,376619,-0.8623,-0.1222,-0.1652,-0.7463
AZD-7762,Afatinib,119,133,377518,-1.068,-0.3893,-0.4862,-0.7464
Pictilisib,Pictilisib,140,140,377676,-1.1037,-0.3308,-0.468,-0.7466
GSK650394A,IMD-0354,173,174,377167,-1.0158,-0.4561,-0.396,-0.7468
Dasatinib,Alisertib,24,177,378167,-1.1392,-0.4402,-0.5274,-0.7468
Dovitinib,PF-431396,169,179,377085,-0.8752,-0.0579,-0.2211,-0.7469
Dasatinib,Dasatinib,24,24,376475,-0.8817,-0.0552,-0.2187,-0.747
Dasatinib,Dovitinib,24,169,376459,-0.8588,-0.1646,-0.2169,-0.7477
Foretinib,GSK650394A,171,173,376288,-1.0854,-0.5047,-0.5047,-0.7478
CREBi1,Adavosertib,167,2,377898,-1.0605,-0.4838,-0.4838,-0.748
Foretinib,Paclitaxel,171,76,378003,-1.1689,-0.3948,-0.5416,-0.7489
Fluorouracil,Alpelisib,41,130,377355,-0.8467,-0.0834,-0.1256,-0.749
PF-431396,PF-431396,179,179,378115,-1.1976,-0.4187,-0.51,-0.7493
Piperlongumine,Sepantronium Bromide,180,184,378990,-1.2815,-0.7349,-0.735,-0.7494
Adavosertib,Zocor,2,182,377291,-0.9524,-0.4429,-0.3902,-0.7495
Trametinib,SN 38 Lactone,131,87,378462,-1.0776,-0.324,-0.4144,-0.7498
Crizotinib,Dovitinib,168,169,376210,-1.0602,-0.232,-0.4317,-0.7499
Alpelisib,IMD-0354,130,174,378423,-1.0154,-0.358,-0.4234,-0.7505
Alvespimycin,GSK650394A,162,173,376855,-0.8425,-0.1634,-0.1444,-0.7506
Pictilisib,Piperlongumine,140,180,376025,-1.3051,-0.6604,-0.7088,-0.7516
MK-2206,Pemetrexed,68,77,376560,-1.1449,-0.5517,-0.5517,-0.7516
Afatinib,Foretinib,133,171,376791,-0.8374,-0.269,-0.207,-0.7516
Alpelisib,Oligomycins,130,178,376705,-0.9103,-0.2444,-0.2737,-0.7518
Alvespimycin,Paclitaxel,162,76,376873,-1.0891,-0.1663,-0.4355,-0.7518
BRD-7389,Adavosertib,165,2,377837,-1.1411,-0.4676,-0.5677,-0.7518
Afatinib,Alvocidib,133,170,378512,-1.0663,-0.4177,-0.4658,-0.7521
Foretinib,SB-225002,171,181,378857,-1.0702,-0.2143,-0.4554,-0.7524
Foretinib,Sepantronium Bromide,171,184,377999,-1.159,-0.3992,-0.5255,-0.7526
AZD-7762,Dovitinib,119,169,377525,-0.9665,-0.3823,-0.3851,-0.753
Foretinib,PF-431396,171,179,377994,-1.3137,-0.5318,-0.6589,-0.753
AZD-7762,Vorinostat,119,106,377512,-1.0611,-0.475,-0.4795,-0.7531
Zocor,Thapsigargin,182,183,376439,-1.1648,-0.6774,-0.6301,-0.7534
Pictilisib,SN 38 Lactone,140,87,378556,-1.2208,-0.314,-0.561,-0.7537
AZD-8055,Pemetrexed,116,77,378371,-1.049,-0.165,-0.4189,-0.7538
Venetoclax,IMD-0354,163,174,376896,-0.9349,-0.2956,-0.321,-0.7539
BRD-7389,Vorinostat,165,106,376112,-1.1453,-0.2421,-0.5237,-0.754
Dasatinib,Pemetrexed,24,77,379042,-1.0332,-0.1258,-0.4097,-0.7541
Foretinib,GSK650394A,171,173,377127,-0.9101,-0.3552,-0.2798,-0.7543
Gemcitabine,Thapsigargin,45,183,377401,-0.8924,-0.3884,-0.37,-0.7544
Alpelisib,Alisertib,130,177,376704,-0.9559,-0.1979,-0.2815,-0.7545
Erlotinib,Adavosertib,34,2,378205,-1.0866,-0.4699,-0.5097,-0.7546
Paclitaxel,Pemetrexed,76,77,379152,-1.2927,-0.4839,-0.6661,-0.7546
Pemetrexed,Vorinostat,77,106,379154,-1.2603,-0.4847,-0.6273,-0.7546
MK2a Inhibitor,Pemetrexed,166,77,378734,-0.9847,-0.2543,-0.354,-0.7548
Alisertib,Alisertib,177,177,378953,-1.3051,-0.5127,-0.6391,-0.7548
Pictilisib,Alisertib,140,177,376821,-0.8678,-0.0061,-0.2025,-0.7549
Dasatinib,PF-431396,24,179,377308,-1.011,-0.2127,-0.3428,-0.7549
BRD-7389,MK2a Inhibitor,165,166,376956,-0.9098,-0.1378,-0.2123,-0.755
Adavosertib,Pemetrexed,2,77,378185,-1.0823,-0.416,-0.5052,-0.7554
Oligomycins,Paclitaxel,178,76,377250,-0.9688,-0.2589,-0.3585,-0.7559
PF-431396,Pemetrexed,179,77,377261,-1.0887,-0.3717,-0.4204,-0.7559
Foretinib,GSK2334470,171,172,376287,-1.0305,-0.4418,-0.4495,-0.756
Trametinib,SB-225002,131,181,378453,-1.0717,-0.3979,-0.4539,-0.7561
MK2a Inhibitor,Pemetrexed,166,77,377012,-0.8384,-0.0966,-0.1412,-0.7562
AZD-7762,Piperlongumine,119,180,376675,-1.0333,-0.4441,-0.4484,-0.7568
BRD-7389,JQ1 Compound,165,175,378687,-1.0493,-0.3549,-0.4356,-0.7569
Erlotinib,Alvocidib,34,170,379051,-1.1401,-0.4867,-0.5395,-0.7573
BI-2536,IMD-0354,164,174,377792,-1.1073,-0.439,-0.4888,-0.7574
Dovitinib,Dovitinib,169,169,376237,-0.926,-0.2603,-0.27,-0.7579
Pictilisib,JQ1 Compound,140,175,376819,-1.067,-0.2122,-0.3884,-0.7581
Azd-1480,Sepantronium Bromide,132,184,378492,-0.7148,-0.173,-0.1685,-0.7581
BRD-7389,IMD-0354,165,174,376964,-0.9792,-0.304,-0.3619,-0.7587
Dovitinib,JQ1 Compound,169,175,378803,-1.0348,-0.3146,-0.425,-0.7587
Gemcitabine,Vorinostat,45,106,377391,-0.8589,-0.3367,-0.3367,-0.7589
AZD-7762,Zocor,119,182,377538,-1.1146,-0.5427,-0.5332,-0.759
MK-2206,PF-431396,68,179,377413,-1.1368,-0.4297,-0.4685,-0.7593
Venetoclax,AZD-7762,163,119,377740,-1.0321,-0.4508,-0.4508,-0.7593
AZD-8055,Vorinostat,116,106,377476,-1.1482,-0.5731,-0.5739,-0.7595
Piperlongumine,Thapsigargin,180,183,378989,-1.4008,-0.8335,-0.841,-0.7596
Alvespimycin,Dasatinib,162,24,376867,-0.8552,-0.0415,-0.1641,-0.76
AZD-8055,Pemetrexed,116,77,377510,-1.0434,-0.4439,-0.4691,-0.76
Fluorouracil,Pictilisib,41,140,379081,-0.9614,-0.0578,-0.2969,-0.76
AZD-8055,AZD-8055,116,116,376617,-0.8255,-0.0871,-0.1418,-0.7604
Crizotinib,Thapsigargin,168,183,378784,-1.2206,-0.6536,-0.6537,-0.7605
Adavosertib,Vorinostat,2,106,378145,-1.2838,-0.669,-0.7068,-0.7608
AZD-8055,Piperlongumine,116,180,377499,-1.1378,-0.562,-0.5635,-0.761
Erlotinib,PF-431396,34,179,377338,-1.043,-0.3746,-0.3747,-0.7612
Fluorouracil,Trametinib,41,131,379078,-0.9169,-0.1814,-0.2541,-0.7613
AZD-7762,Pemetrexed,119,77,377547,-1.0583,-0.4215,-0.4767,-0.7614
Oligomycins,SN 38 Lactone,178,87,377252,-0.9228,-0.285,-0.2864,-0.7615
Venetoclax,Alvocidib,163,170,378614,-1.0794,-0.4808,-0.479,-0.7616
BRD-7389,Zocor,165,182,378694,-0.9945,-0.4057,-0.5003,-0.7617
Dovitinib,Zocor,169,182,378810,-1.1058,-0.3278,-0.6154,-0.7617
Dovitinib,Adavosertib,169,2,377952,-1.0048,-0.4197,-0.428,-0.7619
Dasatinib,IMD-0354,24,174,378164,-1.1462,-0.447,-0.5355,-0.7619
BRD-7389,SB-225002,165,181,378693,-1.1037,-0.3463,-0.4509,-0.762
Alvespimycin,Dovitinib,162,169,376851,-0.9155,-0.0279,-0.2408,-0.7622
Adavosertib,Piperlongumine,2,180,378150,-1.1941,-0.6003,-0.6171,-0.7623
Erlotinib,Zocor,34,182,379063,-1.0135,-0.4351,-0.5166,-0.7627
GSK650394A,IMD-0354,173,174,378889,-1.1934,-0.5637,-0.5629,-0.7629
Trametinib,MK-2206,131,68,375973,-1.1743,-0.6293,-0.6293,-0.7631
Azd-1480,IMD-0354,132,174,376760,-0.8983,-0.2765,-0.2849,-0.7632
Alpelisib,Dasatinib,130,24,377573,-1.2092,-0.5315,-0.5717,-0.7632
Pictilisib,Paclitaxel,140,76,377693,-1.2102,-0.436,-0.566,-0.7634
BI-2536,Alvocidib,164,170,377788,-1.2322,-0.5628,-0.6013,-0.7635
MK2a Inhibitor,MK-2206,166,68,377010,-0.9902,-0.2536,-0.2985,-0.7636
Alvocidib,PF-431396,170,179,377110,-1.0864,-0.3578,-0.4182,-0.7636
Fluorouracil,Dasatinib,41,24,377382,-0.8733,-0.0436,-0.157,-0.7638
IMD-0354,Paclitaxel,174,76,376359,-1.1658,-0.4696,-0.529,-0.764
Foretinib,Zocor,171,182,377136,-0.9355,-0.3818,-0.3069,-0.7641
MK2a Inhibitor,Zocor,166,182,377003,-0.9341,-0.3339,-0.2517,-0.7642
Pictilisib,Pemetrexed,140,77,378555,-1.0541,-0.2737,-0.3908,-0.7642
Fluorouracil,BRD-7389,41,165,377362,-0.8595,-0.0572,-0.1323,-0.7644
Adavosertib,Vorinostat,2,106,377284,-1.0403,-0.4527,-0.4527,-0.7646
AZD-7762,Piperlongumine,119,180,377536,-1.0656,-0.4766,-0.484,-0.7646
BI-2536,SB-225002,164,181,377799,-1.1402,-0.4758,-0.5153,-0.7646
GSK650394A,Zocor,173,182,376336,-1.0561,-0.5217,-0.5217,-0.7648
MK-2206,Zocor,68,182,376555,-1.0924,-0.558,-0.558,-0.7648
Foretinib,SN 38 Lactone,171,87,378866,-1.2075,-0.5311,-0.5616,-0.7651
AZD-8055,Pictilisib,116,140,376621,-0.9533,-0.1683,-0.2636,-0.7655
BI-2536,Alpelisib,164,130,377778,-1.1943,-0.534,-0.5618,-0.7656
Crizotinib,PF-431396,168,179,377058,-1.0136,-0.2382,-0.3454,-0.7658
Dovitinib,Oligomycins,169,178,377084,-0.8709,-0.1765,-0.2448,-0.7663
GSK650394A,Sepantronium Bromide,173,184,378899,-1.065,-0.5208,-0.5187,-0.7664
Alvespimycin,Alvocidib,162,170,376852,-0.7886,-0.033,-0.09,-0.7665
Fluorouracil,Dovitinib,41,169,376505,-0.7727,-0.1301,-0.0646,-0.7667
Alvocidib,GSK650394A,170,173,378826,-1.1283,-0.5303,-0.5281,-0.7669
IMD-0354,Vorinostat,174,106,377184,-1.0712,-0.4516,-0.4516,-0.767
