Prompt,Model Response
"Context: Imidapril hydrochloride and Temozolomide have a Loewe score of: -0.112.  The drug combination to analyze is: Imidapril hdyrochloride, Temozloomide. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonib, Imidepilimumab, and Imipramine have an Addition to Add to Rule. Syk-801 and IMD-0354 have Additions"
"Context: Ku-0063794 and Dorsomorphin have a Loewe score of: 0.0159. Docetaxel and Ku-0063794 have a Loewe score of: -0.4849. Docetaxel and Dorsomorphin have a Loewe score of: -0.4671.  The drug combination to analyze is: Ku-0603794, Dorsoomrphin, Doceatxel. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin and Docestat have synergism, Dorsoomorphins have antagonism and Doqinghaosu have additive synergist. Syphilitic acid and Du"
"Context: Nifedipine and Temozolomide have a Loewe score of: -0.1081.  The drug combination to analyze is: Nifeidpine, Temozloomide. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, NIFEDIPINE According, to rule (1), if Sy synergizes with Addition, Anticipation is Irrelevant; else, Additivity is Vism"
"Context: Everolimus and Imatinib have a Loewe score of: -0.2977. Nilotinib and Imatinib have a Loewe score of: -0.0859. Mechlorethamine and Imatinib have a Loewe score of: -0.5355. Imatinib and Pazopanib have a Loewe score of: 0.1573. Nilotinib and Everolimus have a Loewe score of: -0.388. Mechlorethamine and Everolimus have a Loewe score of: -0.4694. Pazopanib and Everolimus have a Loewe score of: -0.0399. Mechlorethamine and Nilotinib have a Loewe score of: -0.5429. Pazopanib and Nilotinib have a Loewe score of: -0.2396. Mechlorethamine and Pazopanib have a Loewe score of: -0.3224.  The drug combination to analyze is: Everolimu, Nilotini, Mechlorethamin, Imatini, Pazopani. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonib, Everomel, Megadethasone According, Addition Syphosphate and Additorin have an Addictive Potential of -1.049. Add"
"Context: Naftopidil and Temozolomide have a Loewe score of: -0.035.  The drug combination to analyze is: Naftpoidil, Temozloomide. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, NaFTpodil According, to rule (1), if Sy synergizes with Addition, Anticipation is Irrelevant; else, Additivity is Vism"
"Context: PR-619 and Temozolomide have a Loewe score of: -0.1871.  The drug combination to analyze is: PR-61, Temozolomid. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PR-62> Addition: Temazolam and PR61 have synergism, antiparasitic, and additive effects. Synergy: Additonal mixture; Symitriptan and IMD-9662 have additive synergist"
"Context: Vismodegib and Alisertib have a Loewe score of: 0.081. Alisertib and Temozolomide have a Loewe score of: -0.492. Vismodegib and Temozolomide have a Loewe score of: 0.032.  The drug combination to analyze is: Aliserti, Vismodegi, Temozolomid. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Alvespimycin, Valrubicin According, Additionist and Sybilidex have an Additivity score: Sybrelide, Sybol"
"Context: Mannitol and Temozolomide have a Loewe score of: -0.049.  The drug combination to analyze is: Manintol, Temozloomide. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Addison and Mannol have an Additonal Synergy Score of -1.0022. Additonib and Manifold have Additivity Score: 0, Additorium Bromide and"
"Context: Dimethyl fumarate and Temozolomide have a Loewe score of: -0.092.  The drug combination to analyze is: Dimethyl fumarat, Temozolomid. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Dimethyltaurinib and Dimethicone have an Addition to Add to Anticipate. Syphosphamide and Addinotecan have Additions"
"Context: Baicalein and Temozolomide have a Loewe score of: -0.1491.  The drug combination to analyze is: Baicalei, Temozolomid. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive.", <PREDICTION> Addition Additives Addison and Baicetinib have synergism: Addisonsmit and Synergy have synergy: Symit + Additionsmit Syphosphamide and Bms-536924 have additive
"Context: EPZ004777 hydrochloride and Temozolomide have a Loewe score of: -0.123.  The drug combination to analyze is: EPZ004777 hydrochlorid, Temozolomid. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Addison and EPX-769 have synergism: Additonib, EPK-9071; Temazolamide, Epox-4778 hydroclomolide According"
"Context: RepSox and Temozolomide have a Loewe score of: -0.1611.  The drug combination to analyze is: Temozolomid, RepSo. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Addison and Repso. 38 Lactone have an Additonal Loeproof score: 0, 0273. Additonib and Erlotinib have Additorium Bromide"
"Context: Albendazole and Tizoxanide have a Loewe score of: -0.994. Albendazole and Meclofenamic acid have a Loewe score of: 0.0547. Tizoxanide and Meclofenamic acid have a Loewe score of: 0.6007.  The drug combination to analyze is: Meclofenamic aci, Tizoxanid, Albendazol. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin and Albidexantrone have synergism scores of 0, 0-0, and 0603. Meldrinib and Tamoxifen have synergy scores: Tam"
"Context: Ifosfamide and Oxaliplatin have a Loewe score of: -0.1228.  The drug combination to analyze is: Oxaliplati, Ifosfamid. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal combination Addition: Additonib, Oxalate ifloewed > -1.0, Additorinib if loewing < 0, Synergy; else, additive Additives"
"Context: BIX 01294 Trihydrochloride and Temozolomide have a Loewe score of: -0.7221.  The drug combination to analyze is: BIX 01294 Trhiydrochloride, Temozloomide. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Sylacin, BX 0129 Triethylenemelamine and Bix 01298 Triazole have an Addition to Additonin and a Decision to Sylist"
"Context: Dinaciclib and Temozolomide have a Loewe score of: -0.188. Doxorubicin and Dinaciclib have a Loewe score of: -0.1807. Vorinostat and Dinaciclib have a Loewe score of: -0.4315. Topotecan and Dinaciclib have a Loewe score of: -0.1009. Doxorubicin and Temozolomide have a Loewe score of: -0.123. Vorinostat and Temozolomide have a Loewe score of: -0.375. Topotecan and Temozolomide have a Loewe score of: -0.3042. Vorinostat and Doxorubicin have a Loewe score of: 0.0001. Topotecan and Doxorubicin have a Loewe score of: -0.1699. Vorinostat and Topotecan have a Loewe score of: -0.3185.  The drug combination to analyze is: Temozolomid, Vorinosta, Topoteca, Dinacicli, Doxorubici. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive.", <PREDICTION> Additonal combination: Diamminedichloroplatinum and Triflupromazine have an Additionist rule. Synergy: Troflunomib and Triethylenemelamine have
"Context: Sodium 4-aminohippurate hydrate and Temozolomide have a Loewe score of: -0.1081.  The drug combination to analyze is: Sodium 4-aminohpipurate hydrate, Temozloomide. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Sylacrim and Sodium4-amino-3-carbinol have an Additionist rule: Add itonal synergy if it occurs synergistically, otherwise it's Additives"
"Context: Tiopronin and Temozolomide have a Loewe score of: -0.1431.  The drug combination to analyze is: Tioproni, Temozolomid. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Addison and Topronid have an Additonal Synergy Score of -1.0641. Additonib and Teriflunomib have Additivity Score: 0, Add"
"Context: Diamminedichloroplatinum and HIF-1i have a Loewe score of: -0.1249.  The drug combination to analyze is: HIF-1, Diamminedichloroplatinu. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Hif-0i, and Doxorubicin have synergized to a maximum of -1.0641. Syphilitic acid and the drug"
"Context: Medetomidine hydrochloride and Temozolomide have a Loewe score of: -0.056.  The drug combination to analyze is: Medetomidine hydrochlorid, Temozolomid. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Medatadine hydrocarbonside According, to rule (1), if Sy synergizes with Addition, Anticipate it; else, Add it to a"
"Context: Erlotinib and Selisistat have a Loewe score of: -0.4119. Erlotinib and A-769662 have a Loewe score of: -0.1755. Selisistat and A-769662 have a Loewe score of: -0.0819.  The drug combination to analyze is: A-796662, Erloitnib, Seliisstat. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additivistic Addition Synergy Additonib Additorin and Erlosan have an Additivity score: 0, A+739662; 0: Selifenac; A: 769663"
"Context: Sotrastaurin and Temozolomide have a Loewe score of: -0.1431.  The drug combination to analyze is: Sotrastauri, Temozolomid. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Sosuide, Antidepilone According, to rule (1), if Sy synergism is active, Addition is additive; else, Sy antagonism"
"Context: Vismodegib and 5-Nonyloxytryptamine oxalate have a Loewe score of: -0.0041.  The drug combination to analyze is: 5-Nonyloxytrytpamine oxalate, Vismdoegib. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, 5NPRedictinib, Vinorelbine have an Addition to Add to Anticipate. Antifungal and Vistatriptan have"
"Context: Nelarabine and Megestrol Acetate have a Loewe score of: -0.6631. Megestrol Acetate and Etoposide have a Loewe score of: -0.385. Nelarabine and Etoposide have a Loewe score of: -0.5623.  The drug combination to analyze is: Nelarabin, Etoposid, Megestrol Acetat. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Nemtamustine, Erlotinib have an Additionitive Loeprofen score: 0, 0402. Erotinotinyl estrad"
"Context: Flutamide and Temozolomide have a Loewe score of: -0.1641.  The drug combination to analyze is: Flutamid, Temozolomid. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Flugotinib, Uracil mustard According, to rule (1), if Sy synergism is active, Addition is additive; else, Sy combination becomes"
"Context: Dapt and Temozolomide have a Loewe score of: -0.0751.  The drug combination to analyze is: Dpat, Temozloomide. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Drapacinib, and Dapaglutin have an Additionist rule. If Loefitin > -1 and Sybil is added to"
"Context: Ciclopirox and Temozolomide have a Loewe score of: -0.265.  The drug combination to analyze is: Ciclpoirox, Temozloomide. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Addictive Synergy Addictively Addicted Syligomycins Addiparib and Cicloquine have an Additonal Loeproof score: 0, Additonib;"
"Context: Everolimus and Trifluridine have a Loewe score of: -0.2211.  The drug combination to analyze is: Triflruidine, Everloimus. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive.", <PREDICTION> Addition Additives Addison and Everlaurin have an Additonal Synergy Score of 0: Additonib and Erlotinib have Additivity of -1.0641. Erlagon and
"Context: Phloretin and Temozolomide have a Loewe score of: -0.04.  The drug combination to analyze is: Phloreti, Temozolomid. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Sylatin, Phlorethamine trihydrate, Triflupromazine have an Addition to Additonin; Sylorethanolamide and Phyllostatin have"
"Context: BMS-387032 and Dactolisib have a Loewe score of: -0.1882. Dactolisib and L-779450 have a Loewe score of: -0.1577. BMS-387032 and L-779450 have a Loewe score of: 0.0313.  The drug combination to analyze is: L-797450, Dactloisib, BMS-837032. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, L7754, and Bms-827031 have synergized to a Tensorine kinase inhibitor. Syphosphorylated Lactone dihydrate"
"Context: Diclofenac sodium and Temozolomide have a Loewe score of: -0.02.  The drug combination to analyze is: Diclofenac sodiu, Temozolomid. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Dichloroplatinum dihydrate, Docetaxel have an Addition to Add to Anticipate. Syk-702 and Diketanib"
"Context: Orphenadrine citrate and Temozolomide have a Loewe score of: -0.0931.  The drug combination to analyze is: Orphenadrine citrat, Temozolomid. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive.", <PREDICTION> Addition Additives Addison and Orphanil have an Additonal Synergy Score of -1.0641. Orpheus and Teriflunomib have Additonitis Antigenic Antib
"Context: Manidipine dihydrochloride and Temozolomide have a Loewe score of: -0.1831.  The drug combination to analyze is: Manidipine dihydrochlorid, Temozolomid. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin di hydroclomolide, Manifluoperazine diurea According, to rule (1), if Sy synergistically synergizes with Addition, Anticip"
"Context: Clofarabine active form and Chlorzoxazone have a Loewe score of: 0.0. Pyrvinium chloride dihydrate and Clofarabine active form have a Loewe score of: 0.0. Clofarabine active form and Albendazole have a Loewe score of: 0.0. Pyrvinium chloride dihydrate and Chlorzoxazone have a Loewe score of: 0.0. Albendazole and Chlorzoxazone have a Loewe score of: 0.0752. Pyrvinium chloride dihydrate and Albendazole have a Loewe score of: 0.0.  The drug combination to analyze is: Albenadzole, Pyrvinium chlroide dihydrate, Chlorzxoazone, Clofarabinea ctive form. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal combination: Antinutamide, Albenadazolam, Crizotinib diacetate According, rule (1), if Synergy is active, additonically active; else,"
"Context: Roxadustat and Temozolomide have a Loewe score of: 0.025.  The drug combination to analyze is: Roxaudstat, Temozloomide. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives: Temzolomycin, Roxazone According, to Rule (3), if Synergy is active, Additinib and Roxasertib have an Additivity score equal to:"
"Context: Fenspiride hydrochloride and Temozolomide have a Loewe score of: -0.0601.  The drug combination to analyze is: Fenspiride hydrochlorid, Temozolomid. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Fenpiridide Hydrochloridine According, to rule (1), if Sy synergizes with Addition, Anticipation is Irrelevant; else, Additivity"
"Context: Fasiglifam and Temozolomide have a Loewe score of: -0.0801.  The drug combination to analyze is: Fasilgifam, Temozloomide. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Syl-3-carbinol, Fasibilglifamycin, and Fasiraglifamic acid have synergistically and antagonistically antagonized. Sylibanib and"
"Context: Bazedoxifene hydrochloride and Temozolomide have a Loewe score of: 0.0059.  The drug combination to analyze is: Bazedoxifeneh ydrochloride, Temozloomide. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Sylacin, Bazeox ifloewen > -1.0, Additonib iflorzoxazone > 1.05, Azacitidine iflore"
"Context: Mepenzolate bromide and Temozolomide have a Loewe score of: -0.1341.  The drug combination to analyze is: Mepenzolate bromid, Temozolomid. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Mephosolide bromeginate, and Mefloquine have an Addition to Add to Rule (probability: 0, 0). Dec"
"Context: Sulfamethazine and Temozolomide have a Loewe score of: -0.056.  The drug combination to analyze is: Sulfamtehazine, Temozloomide. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Sulphuramepine, Sulphuronium chloride dihydrate According, to rule (1), if Sy synergism is active, Sy antagonism will"
"Context: Capecitabine and Cytarabine have a Loewe score of: -0.3911. Capecitabine and Vemurafenib have a Loewe score of: -0.5354. Mitomycin and Capecitabine have a Loewe score of: -0.3224. Capecitabine and Pemetrexed have a Loewe score of: -0.2684. Cytarabine and Vemurafenib have a Loewe score of: -0.1444. Mitomycin and Cytarabine have a Loewe score of: -0.092. Cytarabine and Pemetrexed have a Loewe score of: -0.0075. Mitomycin and Vemurafenib have a Loewe score of: -0.1417. Pemetrexed and Vemurafenib have a Loewe score of: -0.2245. Mitomycin and Pemetrexed have a Loewe score of: -0.2172.  The drug combination to analyze is: Mitomyci, Pemetrexe, Vemurafeni, Capecitabin, Cytarabin. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal combination: Additonib, Mitobenzone, Vinorelbine According, rule (1), if Addition is additive, Synergy is subtracted. If Syligin is not a factor"
"Context: Devimistat and Temozolomide have a Loewe score of: -0.1631.  The drug combination to analyze is: Temozloomide, Deviimstat. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Addison and Devimonistatin have an Additonal mixture score: 0, Additonib and DeviIMST have the same outcome: Additivity, Synergy, Antinutistatic"
"Context: Bupropion and Temozolomide have a Loewe score of: -0.1211.  The drug combination to analyze is: Bupropio, Temozolomid. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive.", <PREDICTION> Addition Additives Addison and Bepilone have an Additonal Synergy Score of -1.0641. Bortezomib and Crizotinib have Additonitis B score: 0
"Context: Crizotinib and SB-218078 have a Loewe score of: -0.1522. Cabozantinib and SB-218078 have a Loewe score of: -0.1061. Cabozantinib and Crizotinib have a Loewe score of: -0.1685.  The drug combination to analyze is: Criztoinib, Caboznatinib, SB-281078. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin and Cabazitaxel have synergism scores of 0, 0-0, and 0402. Addition of Cabosinone and SrcI1 have additive"
"Context: Griseofulvin and Temozolomide have a Loewe score of: -0.2121.  The drug combination to analyze is: Grisefoulvin, Temozloomide. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Grisostat, TeriflunomIDE According, to rule (1), if Streptozocin and Loefitin have an additive combination,"
"Context: Bemegride and Temozolomide have a Loewe score of: -0.1721.  The drug combination to analyze is: Bemegrid, Temozolomid. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Sylacin, Bemsildiramate, Teriflunomib have an Addition to Add to Rule (probability: Additonib, Syldenbut"
"Context: Emtricitabine and Temozolomide have a Loewe score of: -0.026.  The drug combination to analyze is: Emtricitabin, Temozolomid. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonib, Emtarabenib According, to rule (1), if Sy synergizes with Addition, Anticipation is Irrelevant; else, Additivity is Vism"
"Context: Furaltadone hydrochloride and Temozolomide have a Loewe score of: -0.106.  The drug combination to analyze is: Furaltadone hydrochlorid, Temozolomid. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Fraltinostat, and Furentinib have an Addition to Add to Anticipate. Syphilitic acid and Teriflunom"
"Context: Cabozantinib and Azd4547 have a Loewe score of: -0.198.  The drug combination to analyze is: Cabozantini, Azd454. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive.", <PREDICTION> Addition Additives Addison and Cabazantine have an Additonal Synergy Score of -1.0641. Azadirubin and AZD4546 have the same Additonitis score as
"Context: Gliquidone and Temozolomide have a Loewe score of: -0.1071.  The drug combination to analyze is: Gliquidon, Temozolomid. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive.", <PREDICTION> Addition Additives Addictive Addictively Addicted Addicts Additivate Additoriously Additors Addivitis Antiparous Synergy Additions Addiquantrone and Gloxuridine have Top
"Context: Vinblastine and Exemestane have a Loewe score of: -0.0739.  The drug combination to analyze is: Vinblsatine, Exemsetane. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Exelestan, Vinfloxacin and Vinexel have an Additionist rule. If Loefitin > -1.0, Sybil is added. Otherwise"
"Context: Paclitaxel and Sonidegib have a Loewe score of: -0.0142. Crizotinib and Sonidegib have a Loewe score of: -0.0498. Vismodegib and Sonidegib have a Loewe score of: 0.1383. Paclitaxel and Crizotinib have a Loewe score of: -0.4425. Paclitaxel and Vismodegib have a Loewe score of: 0.046. Vismodegib and Crizotinib have a Loewe score of: -0.194.  The drug combination to analyze is: Sonidegi, Crizotini, Paclitaxe, Vismodegi. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonib, Sonidostat, Vinorelbine have an Additionitive Loeboximide score: Vincristine, Cabozantinib has a Add"
"Context: KW-2478 and Temozolomide have a Loewe score of: -0.306.  The drug combination to analyze is: KW-4278, Temozloomide. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives: Temzolomycin, KU-5592438 According, to rule (1), if Streptozocin and KK-74221717 have an Additonal mixture"
"Context: Cabozantinib and Stattic have a Loewe score of: -0.2449. Stattic and Temozolomide have a Loewe score of: -0.3971. Cabozantinib and Temozolomide have a Loewe score of: -0.411.  The drug combination to analyze is: Statti, Cabozantini, Temozolomid. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive.", <PREDICTION> Additonal Synergy: Additonin and Cabazitaxel have an Additionist rule. Sybilapine and Teriflunomib have Additionsist rules. Temazolam and
"Context: Thalidomide and Chlorambucil have a Loewe score of: -0.1729. Chlorambucil and Crizotinib have a Loewe score of: -0.1107. Floxuridine and Chlorambucil have a Loewe score of: -0.3521. Thalidomide and Crizotinib have a Loewe score of: -0.5518. Thalidomide and Floxuridine have a Loewe score of: -0.3598. Floxuridine and Crizotinib have a Loewe score of: -0.1684.  The drug combination to analyze is: Chlormabucil, Criztoinib, Floxuirdine, Thaliodmide. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive.", <PREDICTION> Additonal Synergy: Additonib and Thalanine have an Additionitive Syllable Antiparticle Symmetric Antide Addictant. Additorin and Cladribine both have Add
"Context: Sulfamethoxypyridazine and Temozolomide have a Loewe score of: -0.036.  The drug combination to analyze is: Sulfamethoyxpyridazine, Temozloomide. According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Sulphuramepine, Sulphuronium chloride dihydrate According, to rule (1), if Sy synergism is active, Sy antagonism will"
