Prompt,Model Response
"Context: Pentostatin and Valrubicin have a Loewe score of: -0.4682. Pentostatin and Triethylenemelamine have a Loewe score of: -0.6187. Ixabepilone and Pentostatin have a Loewe score of: -0.41. Pentostatin and Pemetrexed have a Loewe score of: -0.0481. Triethylenemelamine and Valrubicin have a Loewe score of: -0.3076. Ixabepilone and Valrubicin have a Loewe score of: -0.2841. Valrubicin and Pemetrexed have a Loewe score of: -0.1263. Ixabepilone and Triethylenemelamine have a Loewe score of: -0.3527. Pemetrexed and Triethylenemelamine have a Loewe score of: -0.1882. Ixabepilone and Pemetrexed have a Loewe score of: -0.316.  The drug combination to analyze is: Pemetrexed, Valrubicin, Ixabepilone, Pentostatin, Triethylenemelamine According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive.", <PREDICTION> Additonal combination: Additonin; Trihydrochloride dihydrate diacetate diaromatic acid diasminate hydrochlorate sodium dioxide diisostaurate potassium iodide potassium phosphate
"Context: Acyclovir and Temozolomide have a Loewe score of: -0.1982.  The drug combination to analyze is: Temozolomide, Acyclovir According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Additionally, Additional Synergy, and Add Addictive Synthesis have the following characteristics: Additivity: Sytokine, Temosolomycin, Aminolevulinic Acid"
"Context: Necrostatin-1 and Temozolomide have a Loewe score of: -0.207.  The drug combination to analyze is: Temozolomide, Necrostatin-1 According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Additionally, Synergy is additive; Symitriptan and Necroderm have synergism scores of -1.0381. Additonib and Symetinib have synergy scores,"
"Context: Cyclophosphamide and Uracil mustard have a Loewe score of: -0.5524. Uracil mustard and Cabazitaxel have a Loewe score of: -0.3344. Uracil mustard and Etoposide have a Loewe score of: -0.1952. Pipobroman and Uracil mustard have a Loewe score of: -0.1218. Cyclophosphamide and Cabazitaxel have a Loewe score of: -0.1715. Cyclophosphamide and Etoposide have a Loewe score of: -0.1921. Cyclophosphamide and Pipobroman have a Loewe score of: -0.6079. Etoposide and Cabazitaxel have a Loewe score of: -0.338. Pipobroman and Cabazitaxel have a Loewe score of: -0.4568. Pipobroman and Etoposide have a Loewe score of: -0.2612.  The drug combination to analyze is: Etoposide, Uracil mustard, Cabazitaxel, Cyclophosphamide, Pipobroman According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal combination: Additonib, Cytarabine, Echinoderma fumarate According, rule 1, Antifungal combination if Synergy is active; Symitriptan and Cyt"
"Context: Bortezomib and Embelin have a Loewe score of: 0.0553. Nutlin-3 and Embelin have a Loewe score of: -0.0558. TCS-401 Hydrochloride and Embelin have a Loewe score of: -0.1183. R-406 and Embelin have a Loewe score of: 0.0695. Nutlin-3 and Bortezomib have a Loewe score of: -0.2655. Bortezomib and TCS-401 Hydrochloride have a Loewe score of: -0.0689. Bortezomib and R-406 have a Loewe score of: -0.2549. Nutlin-3 and TCS-401 Hydrochloride have a Loewe score of: -0.1414. Nutlin-3 and R-406 have a Loewe score of: -0.2621. R-406 and TCS-401 Hydrochloride have a Loewe score of: -0.0078.  The drug combination to analyze is: TCS-401 Hydrochloride, Embelin, Nutlin-3, Bortezomib, R-406 According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive.", <PREDICTION> Additonal Synergy: Anticipate Antifungal; Additonib Addition: Addictive; Syllable Fluorouracil Addictonib Sylistate Additives: Sylaur
"Context: Bromhexine hydrochloride and Temozolomide have a Loewe score of: -0.021.  The drug combination to analyze is: Bromhexine hydrochloride, Temozolomide According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Bromhydramine Hydrochlorides According, to rule (1), if Sy synergism is active, Anticipate; else, Addition. Sy antagonism Sy"
"Context: Eflornithine and Carisoprodol have a Loewe score of: 0.0884. Eflornithine and Mycophenolic acid have a Loewe score of: -0.0038. Eflornithine and Cycloguanil have a Loewe score of: -0.1055. Carisoprodol and Mycophenolic acid have a Loewe score of: 0.0. Cycloguanil and Carisoprodol have a Loewe score of: -0.0354. Cycloguanil and Mycophenolic acid have a Loewe score of: -0.0165.  The drug combination to analyze is: Mycophenolic acid, Cycloguanil, Eflornithine, Carisoprodol According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin and Efm-0369 have synergized to a maximum of 0; Additional Symitriptan and Cytarabine have antagonized synergistically to 0,"
"Context: Dimaprit Dihydrochloride and Temozolomide have a Loewe score of: -0.1101.  The drug combination to analyze is: Temozolomide, Dimaprit Dihydrochloride According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, TemosolOMide according to rule; Syllable additive: Sylistat, Additionist if synergism is active, otherwise it would be Additives."
"Context: Carbazochrome sodium sulfonate and Temozolomide have a Loewe score of: -0.1871.  The drug combination to analyze is: Temozolomide, Carbazochrome sodium sulfonate According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Additionally, Additional Synergy, and Add Addictive Synthesis have Syllable Antifungal Antisorption Anticipation Antiparousal Syndrome Sodium sulf"
"Context: KW-2449 and Temozolomide have a Loewe score of: -0.365.  The drug combination to analyze is: Temozolomide, KW-2449 According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive.", <PREDICTION> Addition Additives Additionally Add Addictive Synergy Addictively Addicted Additivate Additorious Syllable Addituents Addivative Additions Addotecan Addutant Addorav
"Context: SB-202190 and Temozolomide have a Loewe score of: -0.093.  The drug combination to analyze is: Temozolomide, SB-202190 According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Additionally, Synergy is additive; Symitriptyline and SB-(202)-190 have synergism; Additivity is antagonismal; Mitoxantrone and Symetamol have"
"Context: Difloxacin hydrochloride and Temozolomide have a Loewe score of: -0.1242.  The drug combination to analyze is: Difloxacin hydrochloride, Temozolomide According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, DIFlxecan, and Docetaxel have synergism scores of -1.0641. Diamminedichloroplatinum and Def"
"Context: Vismodegib and Temozolomide have a Loewe score of: 0.032. Vismodegib and Selisistat have a Loewe score of: -0.0797. Vismodegib and Silmitasertib have a Loewe score of: -0.7698. Selisistat and Temozolomide have a Loewe score of: -0.0641. Silmitasertib and Temozolomide have a Loewe score of: -0.1481. Silmitasertib and Selisistat have a Loewe score of: -0.7138.  The drug combination to analyze is: Temozolomide, Silmitasertib, Vismodegib, Selisistat According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive.", <PREDICTION> Additonal Synergy: Additonib; Syvinium chloride dihydrate diacetate diaromatic acid diasminate sodium bromide sodium dioxide sodium hydrate sodium diethyldithi
"Context: Vorinostat and Niraparib have a Loewe score of: 0.1112. Temozolomide and Niraparib have a Loewe score of: -0.2658. Niraparib and Geldanamycin have a Loewe score of: -0.2898. Niraparib and MK-2206 have a Loewe score of: -0.4581. Vorinostat and Temozolomide have a Loewe score of: -0.375. Vorinostat and Geldanamycin have a Loewe score of: 0.0414. Vorinostat and MK-2206 have a Loewe score of: -0.1672. Geldanamycin and Temozolomide have a Loewe score of: -0.279. Temozolomide and MK-2206 have a Loewe score of: -0.2584. MK-2206 and Geldanamycin have a Loewe score of: -0.0803.  The drug combination to analyze is: Geldanamycin, Vorinostat, MK-2206, Temozolomide, Niraparib According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Gemdelomidazole, Teriflunomib Addition: Terafloxacin hydrochloride Addison-0354 Additives:"
"Context: RAF265 and Lfm-a13 have a Loewe score of: -0.2597. Selumetinib and Lfm-a13 have a Loewe score of: -0.3624. Lfm-a13 and BI-D1870 have a Loewe score of: -0.163. Selumetinib and RAF265 have a Loewe score of: -0.2661. RAF265 and BI-D1870 have a Loewe score of: -0.3371. Selumetinib and BI-D1870 have a Loewe score of: -0.5384.  The drug combination to analyze is: BI-D1870, Selumetinib, Lfm-a13, RAF265 According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, BI-(D)-1880, Streptozocin have an Addition: Strepsiglitazone and Selomettinib have Additions: Sel"
"Context: Carboplatin and Geldanamycin have a Loewe score of: -0.4174. Vorinostat and Geldanamycin have a Loewe score of: 0.0414. Geldanamycin and Temozolomide have a Loewe score of: -0.279. Carboplatin and Vorinostat have a Loewe score of: 0.0306. Carboplatin and Temozolomide have a Loewe score of: 0.011. Vorinostat and Temozolomide have a Loewe score of: -0.375.  The drug combination to analyze is: Temozolomide, Vorinostat, Carboplatin, Geldanamycin According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Temazolamide According, to rule (1), if Sy synergistically synergizes with Geldehyde and Carbotene, Anticipate it; else,"
"Context: Tozasertib and PI3K inhibitor X have a Loewe score of: -0.3541.  The drug combination to analyze is: Tozasertib, PI3K inhibitor X According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Tozoasestat, TOZasptib According, to rule (1), if Sy synergism is active, Addition is additive; else, Sy combination"
"Context: Sepantronium Bromide and C75 have a Loewe score of: -0.493.  The drug combination to analyze is: C75, Sepantronium Bromide According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, C25, and Sepantoin have synergized to a maximum of -1.039. Syk-2203 and Decitabine have antagonized synerg"
"Context: Vismodegib and Alectinib have a Loewe score of: -0.0916. Crizotinib and Alectinib have a Loewe score of: 0.0183. Everolimus and Alectinib have a Loewe score of: -0.1394. Alectinib and Temozolomide have a Loewe score of: -0.2132. Vismodegib and Crizotinib have a Loewe score of: -0.194. Vismodegib and Everolimus have a Loewe score of: -0.3076. Vismodegib and Temozolomide have a Loewe score of: 0.032. Crizotinib and Everolimus have a Loewe score of: -0.1131. Crizotinib and Temozolomide have a Loewe score of: -0.212. Everolimus and Temozolomide have a Loewe score of: -0.2113.  The drug combination to analyze is: Everolimus, Crizotinib, Alectinib, Vismodegib, Temozolomide According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonib + Vistatostatin According, Addition Syms combination: AvestinIB, Everomilimus According: Symitriptan According. Rule, If Lo"
"Context: Pyrvinium chloride dihydrate and Fluorouracil have a Loewe score of: 0.0. Cinacalcet and Pyrvinium chloride dihydrate have a Loewe score of: 0.0. Pyrvinium chloride dihydrate and Sodium diethyldithiocarbamate trihydrate have a Loewe score of: -0.0303. Fluorouracil and Cinacalcet have a Loewe score of: 0.2477. Fluorouracil and Sodium diethyldithiocarbamate trihydrate have a Loewe score of: -0.0006. Cinacalcet and Sodium diethyldithiocarbamate trihydrate have a Loewe score of: -0.0243.  The drug combination to analyze is: Cinacalcet, Pyrvinium chloride dihydrate, Fluorouracil, Sodium diethyldithiocarbamate trihydrate According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal combination Synergy Additonously Addition Symitriptyline and Temozolomide have an Additivity score: <0, 0> Syllable Fluoroquinolone and Symet"
"Context: Sepantronium Bromide and A-769662 have a Loewe score of: -0.2017. Sepantronium Bromide and GSK650394A have a Loewe score of: -0.2538. Sepantronium Bromide and Midostaurin have a Loewe score of: -0.3344. GSK650394A and A-769662 have a Loewe score of: -0.0329. Midostaurin and A-769662 have a Loewe score of: -0.1959. Midostaurin and GSK650394A have a Loewe score of: -0.2681.  The drug combination to analyze is: A-769662, Midostaurin, GSK650394A, Sepantronium Bromide According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive.", <PREDICTION> Additonal Synergy: Additonib and Sepantoin additively add synergistically to form a synergism; Syk-702 and Additionib synergize to produce a combination that is additive to Add
"Context: Tegafur and Temozolomide have a Loewe score of: 0.045.  The drug combination to analyze is: Temozolomide, Tegafur According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Temosolomycin, TCS-401 Hydrochloride According, to rule (1), if Sy synergism is active, Sy antagonism will be additive;"
"Context: Meloxicam and Temozolomide have a Loewe score of: -0.024.  The drug combination to analyze is: Temozolomide, Meloxicam According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Temoxantrone, Addictiveam Syllable to: Antinutamide, Triflupromazine According, to rule (1), if Sylist"
"Context: Piracetam and Temozolomide have a Loewe score of: 0.003.  The drug combination to analyze is: Temozolomide, Piracetam According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Additionally, Temoxantrone and Piracam have synergistically synergized to form a Synergy Antagonist. Syllable Antifungal Antiviral Antibody Antipos"
"Context: R-547 and Temozolomide have a Loewe score of: -0.303.  The drug combination to analyze is: Temozolomide, R-547 According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Additionally, Additional Synergy, and Add Addictive Synthesis have the following meanings: Addivalence, Syllable Additivity, Anticipation Symitriptyline Addict"
"Context: Tromethamine and Temozolomide have a Loewe score of: -0.1371.  The drug combination to analyze is: Temozolomide, Tromethamine According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additionally, Synergy is additive; antagonism is subtracted. Additivity: Additives additive; synergism adds a bit. Syllabicine synergizes with TemizololOMide"
"Context: Pralatrexate and Fluorouracil have a Loewe score of: -0.3015. Pralatrexate and Gefitinib have a Loewe score of: -0.4069. Erlotinib and Pralatrexate have a Loewe score of: -0.2224. Fluorouracil and Gefitinib have a Loewe score of: -0.1923. Erlotinib and Fluorouracil have a Loewe score of: -0.1024. Erlotinib and Gefitinib have a Loewe score of: -0.0859.  The drug combination to analyze is: Erlotinib, Pralatrexate, Fluorouracil, Gefitinib According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive.", <PREDICTION> Additonal Synergy: Additonib; Pramosertib Addition: Fluorelbine; Ergocalciferol Additional Synthesis: Gevololomide; Gep
"Context: AT-7867 and Temozolomide have a Loewe score of: -0.237.  The drug combination to analyze is: Temozolomide, AT-7867 According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Additionally, Additional Synergy, and Add Addictive Synthesis have the following meanings: Addivalence, Syllable Additivity, Anticipatory Syndrome, Adjuvant"
"Context: Ciclopirox olamine and Temozolomide have a Loewe score of: -0.285.  The drug combination to analyze is: Temozolomide, Ciclopirox olamine According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Temuzolomycin, Cinacalcet have the following effect: Anticipate, Addition. Antifungal, Sylacrylon"
"Context: RKI983 and A-769662 have a Loewe score of: -0.3929. A-769662 and Temozolomide have a Loewe score of: -0.1181. RKI983 and Temozolomide have a Loewe score of: -0.2775.  The drug combination to analyze is: Temozolomide, A-769662, RKI983 According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Temazolam, and RK98 3 have synergized to a maximum of -1.0641. Addition of Temizolomycin and Addictive"
"Context: Rimonabant and Temozolomide have a Loewe score of: -0.1491.  The drug combination to analyze is: Temozolomide, Rimonabant According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additionally, Synergy is additive; Symitriptyline and RPRedictylin have synergism scores of -1.0381. Additonib and Teriflunomid have"
"Context: Everolimus and Zibotentan have a Loewe score of: -0.0909. Vismodegib and Zibotentan have a Loewe score of: 0.0114. Erlotinib and Zibotentan have a Loewe score of: -0.1123. Crizotinib and Zibotentan have a Loewe score of: 0.018. Vismodegib and Everolimus have a Loewe score of: -0.3076. Everolimus and Erlotinib have a Loewe score of: -0.5877. Crizotinib and Everolimus have a Loewe score of: -0.1131. Vismodegib and Erlotinib have a Loewe score of: -0.3301. Vismodegib and Crizotinib have a Loewe score of: -0.194. Crizotinib and Erlotinib have a Loewe score of: -0.1983.  The drug combination to analyze is: Everolimus, Crizotinib, Erlotinib, Zibotentan, Vismodegib According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Zimycin, Everolic acid, Cabazitaxel According, to rule (1), if Sybil is active, Additonin B and Additionicolide have an"
"Context: Eflornithine and Diazoxide have a Loewe score of: 0.2571. Niclosamide and Diazoxide have a Loewe score of: 0.0198. Niclosamide and Eflornithine have a Loewe score of: -0.2655.  The drug combination to analyze is: Niclosamide, Eflornithine, Diazoxide According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Nicosamide According, to rule (1), if Nicotinic acid and Erlotinib have an additive combination, that additive is additive; else, its effect"
"Context: Imidapril hydrochloride and Temozolomide have a Loewe score of: -0.112.  The drug combination to analyze is: Temozolomide, Imidapril hydrochloride According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Temezolomycin, IMD-0354 According, to rule (1), if Sy synergism is active, Addition is additive; else, Sy combination"
"Context: Ku-0063794 and Dorsomorphin have a Loewe score of: 0.0159. Docetaxel and Ku-0063794 have a Loewe score of: -0.4849. Docetaxel and Dorsomorphin have a Loewe score of: -0.4671.  The drug combination to analyze is: Ku-0063794, Dorsomorphin, Docetaxel According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin and Docestat have synergized to a maximum of 0; Doromorphine and DuPontinib have antagonized synergistically to 0, causing it to be Add"
"Context: Nifedipine and Temozolomide have a Loewe score of: -0.1081.  The drug combination to analyze is: Temozolomide, Nifedipine According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additionally, Synergy is additive; Symitriptyline and NIFEDIPINE have synergism scores of -1.0381. Additonib and Symetinib have synergy scores,"
"Context: Everolimus and Imatinib have a Loewe score of: -0.2977. Nilotinib and Imatinib have a Loewe score of: -0.0859. Mechlorethamine and Imatinib have a Loewe score of: -0.5355. Imatinib and Pazopanib have a Loewe score of: 0.1573. Nilotinib and Everolimus have a Loewe score of: -0.388. Mechlorethamine and Everolimus have a Loewe score of: -0.4694. Pazopanib and Everolimus have a Loewe score of: -0.0399. Mechlorethamine and Nilotinib have a Loewe score of: -0.5429. Pazopanib and Nilotinib have a Loewe score of: -0.2396. Mechlorethamine and Pazopanib have a Loewe score of: -0.3224.  The drug combination to analyze is: Everolimus, Nilotinib, Imatinib, Mechlorethamine, Pazopanib According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive.", <PREDICTION> Additonal Synergy: Additonib; Mechrofloxacin and Mechloewesterone have synergized to form a synergism. Syphosphamide and Additionifosine have antagon
"Context: Naftopidil and Temozolomide have a Loewe score of: -0.035.  The drug combination to analyze is: Temozolomide, Naftopidil According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Temosolomycin, Tuberculosis According, to rule (1), if Sy synergism is active, Sy antagonism will be additive; else, Addition"
"Context: PR-619 and Temozolomide have a Loewe score of: -0.1871.  The drug combination to analyze is: Temozolomide, PR-619 According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additionally, Additives Addif. Separate the two by adding a suffix. Add if it's synergism, synergist, additive, counter-intuitive,or additive-reinforcing. Synergy"
"Context: Vismodegib and Alisertib have a Loewe score of: 0.081. Alisertib and Temozolomide have a Loewe score of: -0.492. Vismodegib and Temozolomide have a Loewe score of: 0.032.  The drug combination to analyze is: Temozolomide, Vismodegib, Alisertib According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Temoxantrone, Valproic acid According, to rule (1), if Sy synergistically synergizes with Alvespimycin, Antifungal"
"Context: Mannitol and Temozolomide have a Loewe score of: -0.049.  The drug combination to analyze is: Temozolomide, Mannitol According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Additionally, Additinib and Mannol have an Additivity score equal to: Additonib + 0; Additorin and Mitoxantrone have Additiveness scores equal: Mitot"
"Context: Dimethyl fumarate and Temozolomide have a Loewe score of: -0.092.  The drug combination to analyze is: Temozolomide, Dimethyl fumarate According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Temosolomycin, Fumazone According, to rule (1), if Sy synergism is active, Sy antagonism will be additive; else, Add"
"Context: Baicalein and Temozolomide have a Loewe score of: -0.1491.  The drug combination to analyze is: Temozolomide, Baicalein According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additionally, Additives Addif. Separate the two by adding a suffix. Add if it's synergism, synergist, additive, counter-productive, otherwise. Synergy: Additional if synerg"
"Context: EPZ004777 hydrochloride and Temozolomide have a Loewe score of: -0.123.  The drug combination to analyze is: Temozolomide, EPZ004777 hydrochloride According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additives Additionally, Additional Synergy, and Add Addictive Synthesis have the following characteristics: Additivity: Sytokine, Temazolamide Addicted, Sytinib Add"
"Context: RepSox and Temozolomide have a Loewe score of: -0.1611.  The drug combination to analyze is: Temozolomide, RepSox According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Addition Additionally, Additives Addif. Separate the two by adding a suffix. Add if it's synergism, synergist, additive, counter-trending. Synergy: Additional if synerg"
"Context: Albendazole and Tizoxanide have a Loewe score of: -0.994. Albendazole and Meclofenamic acid have a Loewe score of: 0.0547. Tizoxanide and Meclofenamic acid have a Loewe score of: 0.6007.  The drug combination to analyze is: Meclofenamic acid, Albendazole, Tizoxanide According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin, Meldametinib, and Albenazoledine have synergized to a maximum of -1.049. Addition of Melorethamine to"
"Context: Ifosfamide and Oxaliplatin have a Loewe score of: -0.1228.  The drug combination to analyze is: Ifosfamide, Oxaliplatin According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive."," <PREDICTION> Additonal Synergy: Additonin and Ifotecan have an Addition Ratio of -1.067. Additorin has a Additivity Ratio, -2.076. Oxalispl"
"Context: BIX 01294 Trihydrochloride and Temozolomide have a Loewe score of: -0.7221.  The drug combination to analyze is: Temozolomide, BIX 01294 Trihydrochloride According to the rule, if Loewe > 0.1, the outcome is Antagonistic; if Loewe < -0.1, it is Synergistic; otherwise, it is Additive. Decide if the combination is synergistic, antagonistic, or additive.", <PREDICTION> Additonal Synergy: Sylacrim and Bix 01298 TriHydrocarbide combine to form a synergism. Sylistat and Triethylenemelamine have an Addition Loem score
