drugNameA,drugNameB,idDrugA,idDrugB,comboId,bliss,loewe,hsa,zip
Tigecycline,Temozolomide,1850,92,591163,-0.6797,-0.064,-0.064,-0.6797
Jnj-38877605,Temozolomide,1147,92,590429,-0.6799,-0.064,-0.064,-0.6799
Tyrphostin A23,Temozolomide,406,92,591463,-0.6799,-0.064,-0.064,-0.6799
Evacetrapib,Temozolomide,951,92,592041,-0.6803,-0.0651,-0.065,-0.6803
Doxazosin mesylate,Temozolomide,869,92,591953,-0.6804,-0.0651,-0.065,-0.6804
LY-2811376,Temozolomide,1186,92,590470,-0.6805,-0.0651,-0.065,-0.6805
Aprepitant,Temozolomide,260,92,591361,-0.6805,-0.0651,-0.065,-0.6805
Asenapine,Temozolomide,528,92,591595,-0.6805,-0.0651,-0.065,-0.6805
Nimodipine,Temozolomide,1395,92,590695,-0.6806,-0.065,-0.065,-0.6806
20-Hydroxyecdysone,Temozolomide,380,92,591435,-0.6807,-0.065,-0.065,-0.6807
Captopril,Temozolomide,692,92,591768,-0.6807,-0.065,-0.065,-0.6807
Torin 2,Temozolomide,1876,92,591189,-0.6813,-0.576,-0.576,-0.6808
Sulconazole nitrate,Temozolomide,1758,92,591067,-0.6816,-0.066,-0.066,-0.6816
Flunarizine hydrochloride,Temozolomide,987,92,592077,-0.6815,-0.066,-0.066,-0.6816
Mocetinostat,Temozolomide,1321,92,590616,-0.6824,-0.592,-0.592,-0.6819
Levosulpiride,Temozolomide,1209,92,590497,-0.6825,-0.0671,-0.067,-0.6825
Plantomycin,Temozolomide,1753,92,591062,-0.6826,-0.067,-0.067,-0.6826
Cilomilast,Temozolomide,738,92,591818,-0.6826,-0.067,-0.067,-0.6826
U0126-EtOH,Temozolomide,1907,92,591223,-0.6827,-0.067,-0.067,-0.6827
Amg-517,Temozolomide,412,92,591469,-0.6827,-0.067,-0.067,-0.6827
Gefitinib,Temozolomide,43,92,591498,-0.6828,-0.067,-0.067,-0.6828
Tak-901,Temozolomide,1790,92,591101,-0.6835,-0.609,-0.609,-0.683
Luminespib,Temozolomide,424,92,591482,-0.6834,-0.428,-0.428,-0.683
Guanethidine monosulfate,Temozolomide,1066,92,590342,-0.6832,-0.0681,-0.068,-0.6833
Motesanib diphosphate,Temozolomide,1331,92,590626,-0.6835,-0.118,-0.118,-0.6833
Guanidine hydrochloride,Temozolomide,1067,92,590343,-0.6835,-0.0681,-0.068,-0.6835
Mercaptopurine,Temozolomide,61,92,591691,-0.6835,-0.0681,-0.068,-0.6835
Cleocin,Temozolomide,755,92,591835,-0.6835,-0.0681,-0.068,-0.6835
Scopine hydrochloride,Temozolomide,1710,92,591017,-0.6836,-0.068,-0.068,-0.6836
Oxaliplatin,Temozolomide,75,92,591839,-0.6836,-0.068,-0.068,-0.6836
Phthalylsulfacetamide,Temozolomide,1525,92,590826,-0.6843,-0.0691,-0.069,-0.6843
Lomefloxacin hydrochloride,Temozolomide,1220,92,590508,-0.6843,-0.0691,-0.069,-0.6844
Amprolium,Temozolomide,502,92,591569,-0.6845,-0.0691,-0.069,-0.6845
Dydrogesterone,Temozolomide,885,92,591969,-0.6845,-0.0691,-0.069,-0.6845
Ribavirin,Temozolomide,1625,92,590926,-0.6846,-0.069,-0.069,-0.6846
Vilazodone hydrochloride,Temozolomide,1948,92,591268,-0.6846,-0.069,-0.069,-0.6846
BRL-54443,Temozolomide,578,92,591649,-0.6846,-0.069,-0.069,-0.6846
Sertaconazole nitrate,Temozolomide,1717,92,591024,-0.6847,-0.069,-0.069,-0.6847
Cholecalciferol,Temozolomide,1955,92,591274,-0.685,-0.0701,-0.07,-0.6851
Semagacestat,Temozolomide,1714,92,591021,-0.6855,-0.0701,-0.07,-0.6855
Tolmetin sodium,Temozolomide,1866,92,591179,-0.6858,-0.07,-0.07,-0.6857
Diethylstilbestrol,Temozolomide,842,92,591925,-0.6858,-0.07,-0.07,-0.6858
Tosedostat,Temozolomide,1878,92,591191,-0.6862,-0.082,-0.082,-0.6861
Tranylcypromine hydrochloride,Temozolomide,1881,92,591195,-0.6862,-0.0711,-0.071,-0.6863
Tyrphostin AG 1024,Temozolomide,403,92,591460,-0.6862,-0.0711,-0.071,-0.6863
Gynostemma Extract,Temozolomide,1069,92,590346,-0.6865,-0.0711,-0.071,-0.6865
Curcumol,Temozolomide,780,92,591862,-0.6866,-0.071,-0.071,-0.6866
Rasagiline mesylate,Temozolomide,1614,92,590915,-0.6868,-0.071,-0.071,-0.6868
Mifepristone,Temozolomide,1312,92,590606,-0.6873,-0.0721,-0.072,-0.6873
Stigmasterol,Temozolomide,1752,92,591061,-0.6873,-0.0721,-0.072,-0.6873
Bupivacaine hydrochloride,Temozolomide,646,92,591720,-0.6875,-0.0721,-0.072,-0.6875
Salinomycin,Temozolomide,1700,92,591007,-0.6877,-0.072,-0.072,-0.6877
Tyrphostin B42,Temozolomide,407,92,591464,-0.688,-0.072,-0.072,-0.688
Cct-129202,Temozolomide,656,92,591731,-0.6881,-0.072,-0.072,-0.688
Abiraterone acetate,Temozolomide,439,92,591499,-0.6881,-0.0731,-0.073,-0.6882
Lincomycin hydrochloride,Temozolomide,1214,92,590502,-0.6884,-0.0731,-0.073,-0.6884
Gossypol acetic acid,Temozolomide,419,92,591477,-0.6884,-0.0742,-0.074,-0.6885
Liothyronine sodium,Temozolomide,1217,92,590505,-0.6886,-0.073,-0.073,-0.6886
Apigenin,Temozolomide,513,92,591580,-0.6886,-0.073,-0.073,-0.6886
KPT-185,Temozolomide,1153,92,590435,-0.6888,-0.073,-0.073,-0.6887
Bilobalide,Temozolomide,622,92,591695,-0.6887,-0.073,-0.073,-0.6887
Canertinib,Temozolomide,691,92,591767,-0.689,-0.073,-0.073,-0.6889
Dynasore,Temozolomide,886,92,591970,-0.6892,-0.086,-0.086,-0.6891
Paclitaxel,Temozolomide,76,92,591850,-0.6898,-0.5,-0.5,-0.6894
ID-8,Temozolomide,1096,92,590374,-0.6895,-0.0741,-0.074,-0.6895
Rabusertib,Temozolomide,1183,92,590467,-0.6899,-0.517,-0.517,-0.6895
Azacyclonol,Temozolomide,546,92,591614,-0.6894,-0.0741,-0.074,-0.6895
Ranolazine,Temozolomide,1612,92,590913,-0.6897,-0.074,-0.074,-0.6896
Sulfamethoxazole,Temozolomide,1766,92,591076,-0.6896,-0.074,-0.074,-0.6896
WZ-4003,Temozolomide,1968,92,591287,-0.6896,-0.074,-0.074,-0.6896
PIK-294,Temozolomide,1480,92,590780,-0.69,-0.074,-0.074,-0.69
Nicorandil,Temozolomide,1385,92,590683,-0.6903,-0.0751,-0.075,-0.6903
Dapt,Temozolomide,795,92,591878,-0.6904,-0.0751,-0.075,-0.6904
Terbinafine hydrochloride,Temozolomide,1832,92,591144,-0.6905,-0.0751,-0.075,-0.6905
Ampelopsin,Temozolomide,845,92,591928,-0.6904,-0.0751,-0.075,-0.6905
Flopropione,Temozolomide,977,92,592067,-0.6904,-0.0751,-0.075,-0.6905
Sulfathiazole,Temozolomide,1771,92,591081,-0.6906,-0.075,-0.075,-0.6906
Chrysin,Temozolomide,731,92,591811,-0.6906,-0.075,-0.075,-0.6906
Formestane,Temozolomide,999,92,592090,-0.6907,-0.075,-0.075,-0.6907
Azaperone,Temozolomide,547,92,591615,-0.6912,-0.0761,-0.076,-0.6913
Methylthiouracil,Temozolomide,1301,92,590594,-0.6914,-0.0761,-0.076,-0.6914
PHT-427,Temozolomide,1477,92,590777,-0.6916,-0.076,-0.076,-0.6916
Pimobendan,Temozolomide,1532,92,590833,-0.6916,-0.076,-0.076,-0.6916
Saxagliptin,Temozolomide,1705,92,591012,-0.6916,-0.076,-0.076,-0.6916
Azatadine maleate,Temozolomide,548,92,591616,-0.6916,-0.076,-0.076,-0.6916
Lithium citrate,Temozolomide,1218,92,590506,-0.6917,-0.076,-0.076,-0.6917
Varlitinib,Temozolomide,1942,92,591262,-0.692,-0.076,-0.076,-0.6919
Sodium nitrite,Temozolomide,1734,92,591042,-0.6922,-0.0771,-0.077,-0.6923
Nobiletin,Temozolomide,1401,92,590702,-0.6924,-0.0771,-0.077,-0.6924
Zoxazolamine,Temozolomide,2004,92,591327,-0.6924,-0.0771,-0.077,-0.6924
A-803467,Temozolomide,394,92,591450,-0.6924,-0.0771,-0.077,-0.6925
Diosmin,Temozolomide,853,92,591937,-0.6925,-0.0771,-0.077,-0.6925
Nicotinamide,Temozolomide,1386,92,590684,-0.6927,-0.077,-0.077,-0.6927
JNJ-7706621,Temozolomide,1148,92,590430,-0.6929,-0.077,-0.077,-0.6928
KU-55933,Temozolomide,325,92,591398,-0.6929,-0.077,-0.077,-0.6928
Tetraethylenepentamine pentahydrochloride,Temozolomide,1836,92,591148,-0.6933,-0.0781,-0.078,-0.6933
Docetaxel,Temozolomide,32,92,591399,-0.6937,-0.487,-0.487,-0.6933
HMTase Inhibitor IX,Temozolomide,1257,92,590547,-0.6935,-0.0781,-0.078,-0.6935
Ropinirole hydrochloride,Temozolomide,1647,92,590950,-0.6934,-0.0781,-0.078,-0.6935
Uracil,Temozolomide,1914,92,591231,-0.6935,-0.0781,-0.078,-0.6935
Brivanib,Temozolomide,300,92,591382,-0.6934,-0.0781,-0.078,-0.6935
Alverine citrate,Temozolomide,477,92,591540,-0.6935,-0.0781,-0.078,-0.6935
Cephalomannine,Temozolomide,712,92,591791,-0.694,-0.537,-0.537,-0.6935
Etamsylate,Temozolomide,944,92,592033,-0.6935,-0.0781,-0.078,-0.6935
Quinapril hydrochloride,Temozolomide,1591,92,590892,-0.6944,-0.0791,-0.079,-0.6944
Morin hydrate,Temozolomide,1328,92,590623,-0.6945,-0.0791,-0.079,-0.6945
Isoniazid,Temozolomide,276,92,591369,-0.6945,-0.0791,-0.079,-0.6945
Geniposide,Temozolomide,1043,92,590318,-0.6946,-0.079,-0.079,-0.6946
Estriol,Temozolomide,940,92,592029,-0.6946,-0.079,-0.079,-0.6946
Cladribine,Temozolomide,18,92,591208,-0.6952,-0.403,-0.403,-0.6948
Hesperadin,Temozolomide,1079,92,590356,-0.6954,-0.597,-0.597,-0.6949
Ipriflavone,Temozolomide,1128,92,590408,-0.6951,-0.0801,-0.08,-0.6951
Seliciclib,Temozolomide,1649,92,590953,-0.6952,-0.0801,-0.08,-0.6953
Fasiglifam,Temozolomide,1789,92,591100,-0.6953,-0.0801,-0.08,-0.6953
Phenytoin sodium,Temozolomide,1522,92,590823,-0.6955,-0.0801,-0.08,-0.6955
Chlorogenic acid,Temozolomide,721,92,591801,-0.6955,-0.0801,-0.08,-0.6955
Diclofenac potassium,Temozolomide,836,92,591919,-0.6957,-0.08,-0.08,-0.6956
Fungizone,Temozolomide,497,92,591563,-0.6957,-0.08,-0.08,-0.6957
Sorafenib,Temozolomide,88,92,591973,-0.6957,-0.08,-0.08,-0.6957
Inosine,Temozolomide,1126,92,590406,-0.6964,-0.0811,-0.081,-0.6964
Aloperine,Temozolomide,474,92,591537,-0.6964,-0.0811,-0.081,-0.6964
Lubiprostone,Temozolomide,1234,92,590522,-0.6965,-0.0811,-0.081,-0.6965
Mometasone furoate,Temozolomide,1325,92,590620,-0.6963,-0.0822,-0.082,-0.6965
Lafutidine,Temozolomide,1195,92,590481,-0.6966,-0.081,-0.081,-0.6966
Puerarin,Temozolomide,1581,92,590882,-0.6966,-0.081,-0.081,-0.6966
Lopinavir,Temozolomide,1226,92,590514,-0.6971,-0.0821,-0.082,-0.6971
Lovastatin,Temozolomide,1232,92,590520,-0.6972,-0.0821,-0.082,-0.6972
Topotecan hydrochloride,Temozolomide,1872,92,591185,-0.6977,-0.489,-0.489,-0.6973
Hydrochlorothiazide,Temozolomide,1088,92,590365,-0.6973,-0.0821,-0.082,-0.6974
PD-123319,Temozolomide,1455,92,590756,-0.6974,-0.0821,-0.082,-0.6974
Gabexate mesylate,Temozolomide,1033,92,590307,-0.6977,-0.082,-0.082,-0.6977
Tenofovir,Temozolomide,1826,92,591137,-0.6977,-0.082,-0.082,-0.6977
Biperiden hydrochloride,Temozolomide,627,92,591700,-0.6978,-0.082,-0.082,-0.6978
Caffeic acid phenethyl ester,Temozolomide,682,92,591758,-0.6982,-0.092,-0.092,-0.6981
Cyproheptadine hydrochloride,Temozolomide,787,92,591869,-0.6983,-0.0831,-0.083,-0.6983
Lamivudine,Temozolomide,1196,92,590482,-0.6984,-0.0831,-0.083,-0.6984
FT-0761318,Temozolomide,1071,92,590348,-0.6985,-0.0831,-0.083,-0.6985
Selinexor,Temozolomide,1155,92,590437,-0.6988,-0.18,-0.18,-0.6986
Amiloride hydrochloride,Temozolomide,484,92,591548,-0.6986,-0.083,-0.083,-0.6986
BMY-7378,Temozolomide,576,92,591647,-0.6986,-0.083,-0.083,-0.6986
Azithromycin,Temozolomide,554,92,591623,-0.6987,-0.083,-0.083,-0.6987
BML-190,Temozolomide,568,92,591638,-0.6995,-0.0841,-0.084,-0.6995
Palmatine chloride,Temozolomide,1499,92,590800,-0.6996,-0.084,-0.084,-0.6996
Ranitidine,Temozolomide,1611,92,590912,-0.6996,-0.084,-0.084,-0.6996
UCH-L3 Inhibitor,Temozolomide,1792,92,591103,-0.6995,-0.0852,-0.085,-0.6997
Triflusal,Temozolomide,1891,92,591206,-0.6997,-0.084,-0.084,-0.6997
Wye-354,Temozolomide,1966,92,591285,-0.6995,-0.0852,-0.085,-0.6997
Cefoperazone,Temozolomide,708,92,591786,-0.6997,-0.084,-0.084,-0.6997
PF-04217903,Temozolomide,336,92,591402,-0.6999,-0.084,-0.084,-0.6998
Idebenone,Temozolomide,1113,92,590392,-0.7003,-0.0851,-0.085,-0.7003
Cinchophen,Temozolomide,743,92,591823,-0.7002,-0.0851,-0.085,-0.7003
Suprofen,Temozolomide,1777,92,591087,-0.7005,-0.0851,-0.085,-0.7005
Zaltoprofen,Temozolomide,1994,92,591316,-0.7005,-0.0851,-0.085,-0.7005
Ozagrel,Temozolomide,1447,92,590748,-0.7006,-0.085,-0.085,-0.7006
Trazodone hydrochloride,Temozolomide,1882,92,591196,-0.7006,-0.085,-0.085,-0.7006
Nifuroxazide,Temozolomide,1392,92,590691,-0.7007,-0.085,-0.085,-0.7007
Sulindac,Temozolomide,1773,92,591083,-0.7007,-0.085,-0.085,-0.7007
FT-0655530,Temozolomide,895,92,591981,-0.701,-0.085,-0.085,-0.7009
ZM-336372,Temozolomide,362,92,591415,-0.7012,-0.093,-0.093,-0.7011
Sgx-523,Temozolomide,1685,92,590989,-0.7012,-0.099,-0.099,-0.7012
Tetracaine hydrochloride,Temozolomide,1834,92,591146,-0.7013,-0.0861,-0.086,-0.7013
Ivemend,Temozolomide,1003,92,590276,-0.7014,-0.0861,-0.086,-0.7014
Apoptosis Activator 2,Temozolomide,516,92,591583,-0.7014,-0.0861,-0.086,-0.7014
Closantel,Temozolomide,767,92,591848,-0.7013,-0.0861,-0.086,-0.7014
Fenofibrate,Temozolomide,963,92,592053,-0.7014,-0.0861,-0.086,-0.7014
Ranolazine dihydrochloride,Temozolomide,1613,92,590914,-0.7015,-0.0861,-0.086,-0.7015
Conivaptan hydrochloride,Temozolomide,773,92,591855,-0.7015,-0.0861,-0.086,-0.7015
NU-7026,Temozolomide,1349,92,590645,-0.7016,-0.086,-0.086,-0.7016
Esomeprazole Sodium,Temozolomide,937,92,592025,-0.7016,-0.086,-0.086,-0.7016
Ethynodiol diacetate,Temozolomide,946,92,592035,-0.7016,-0.086,-0.086,-0.7016
Bms-777607,Temozolomide,573,92,591644,-0.7021,-0.086,-0.086,-0.702
MK-2048,Temozolomide,1244,92,590533,-0.7025,-0.0871,-0.087,-0.7025
Oridonin,Temozolomide,1426,92,590728,-0.7026,-0.087,-0.087,-0.7026
Tenoxicam,Temozolomide,1829,92,591141,-0.7026,-0.087,-0.087,-0.7026
Naltrexone hydrochloride,Temozolomide,1364,92,590661,-0.7027,-0.087,-0.087,-0.7027
EHop-016,Temozolomide,889,92,591974,-0.7028,-0.087,-0.087,-0.7028
Sulfamethizole,Temozolomide,1765,92,591075,-0.7035,-0.0881,-0.088,-0.7035
Tiotropium bromide hydrate,Temozolomide,1856,92,591169,-0.7034,-0.0881,-0.088,-0.7035
Etofibrate,Temozolomide,948,92,592037,-0.7035,-0.0881,-0.088,-0.7035
Miconazole nitrate,Temozolomide,1311,92,590605,-0.7037,-0.088,-0.088,-0.7036
Ouabain,Temozolomide,1433,92,590735,-0.7037,-0.182,-0.182,-0.7036
Tamoxifen citrate,Temozolomide,1810,92,591121,-0.7036,-0.088,-0.088,-0.7036
Acadesine,Temozolomide,440,92,591500,-0.7036,-0.088,-0.088,-0.7036
Potassium canrenoate,Temozolomide,1548,92,590849,-0.7042,-0.0891,-0.089,-0.7042
Cyproterone acetate,Temozolomide,788,92,591870,-0.7043,-0.0891,-0.089,-0.7043
Nithiamide,Temozolomide,1397,92,590697,-0.7044,-0.0891,-0.089,-0.7044
BX-795,Temozolomide,581,92,591652,-0.7049,-0.531,-0.531,-0.7045
Divalproex sodium,Temozolomide,859,92,591943,-0.7045,-0.0891,-0.089,-0.7045
Nicardipine hydrochloride,Temozolomide,1384,92,590682,-0.7047,-0.089,-0.089,-0.7047
Formononetin,Temozolomide,1000,92,590273,-0.7051,-0.0901,-0.09,-0.7051
Irinotecan,Temozolomide,275,92,591368,-0.7053,-0.114,-0.114,-0.7052
Azathioprine,Temozolomide,549,92,591618,-0.7054,-0.0901,-0.09,-0.7054
Mezlocillin sodium,Temozolomide,1308,92,590601,-0.7055,-0.0901,-0.09,-0.7055
Apixaban,Temozolomide,514,92,591581,-0.7055,-0.0901,-0.09,-0.7055
Mubritinib,Temozolomide,1336,92,590631,-0.706,-0.0911,-0.091,-0.7061
Sitafloxacin hydrate,Temozolomide,1727,92,591035,-0.7063,-0.0911,-0.091,-0.7064
Curcumin,Temozolomide,197,92,591298,-0.7064,-0.0911,-0.091,-0.7064
WZ4002,Temozolomide,255,92,591356,-0.7065,-0.0911,-0.091,-0.7065
Acebutolol hydrochloride,Temozolomide,442,92,591502,-0.7066,-0.091,-0.091,-0.7066
Telmisartan,Temozolomide,1823,92,591134,-0.7068,-0.091,-0.091,-0.7068
Sulfaguanidine,Temozolomide,1761,92,591071,-0.7071,-0.0921,-0.092,-0.7072
BAX Activator Molecule 7,Temozolomide,558,92,591627,-0.7072,-0.0921,-0.092,-0.7072
Pioglitazone hydrochloride,Temozolomide,1533,92,590834,-0.7072,-0.0921,-0.092,-0.7073
Eletriptan hydrobromide,Temozolomide,902,92,591989,-0.7073,-0.0921,-0.092,-0.7073
Progesterone,Temozolomide,1573,92,590874,-0.7073,-0.0921,-0.092,-0.7074
Tolazoline hydrochloride,Temozolomide,1862,92,591175,-0.7074,-0.0921,-0.092,-0.7074
Mitotane,Temozolomide,66,92,591744,-0.7074,-0.0921,-0.092,-0.7074
Ki8751,Temozolomide,1169,92,590452,-0.7077,-0.184,-0.184,-0.7076
Probenecid,Temozolomide,1568,92,590869,-0.7076,-0.092,-0.092,-0.7076
Dimethyl fumarate,Temozolomide,849,92,591933,-0.7076,-0.092,-0.092,-0.7076
Levobetaxolol hydrochloride,Temozolomide,1204,92,590491,-0.7082,-0.093,-0.093,-0.7081
T0070907,Temozolomide,1781,92,591092,-0.7084,-0.0931,-0.093,-0.7084
Loteprednol etabonate,Temozolomide,1231,92,590519,-0.7084,-0.0942,-0.094,-0.7085
Orphenadrine citrate,Temozolomide,1429,92,590731,-0.7085,-0.0931,-0.093,-0.7085
Zidovudine,Temozolomide,1997,92,591319,-0.7085,-0.0931,-0.093,-0.7085
Gedatolisib,Temozolomide,1465,92,590766,-0.709,-0.383,-0.383,-0.7086
SB-202190,Temozolomide,1665,92,590969,-0.7086,-0.093,-0.093,-0.7086
Torsemide,Temozolomide,1877,92,591190,-0.7086,-0.093,-0.093,-0.7086
XAV-939,Temozolomide,256,92,591357,-0.7086,-0.093,-0.093,-0.7086
Buflomedil hydrochloride,Temozolomide,644,92,591718,-0.7086,-0.093,-0.093,-0.7086
Butenafine hydrochloride,Temozolomide,649,92,591724,-0.7085,-0.093,-0.093,-0.7086
Cortisone acetate,Temozolomide,774,92,591856,-0.7086,-0.093,-0.093,-0.7086
Gimeracil,Temozolomide,1047,92,590322,-0.7088,-0.093,-0.093,-0.7087
NVP-BVU972,Temozolomide,1354,92,590650,-0.7088,-0.093,-0.093,-0.7087
Letrozole,Temozolomide,55,92,591628,-0.7087,-0.093,-0.093,-0.7087
Onalespib,Temozolomide,420,92,591478,-0.7094,-0.449,-0.449,-0.709
2-Nitroimidazole,Temozolomide,556,92,591625,-0.7091,-0.0941,-0.094,-0.7091
Buspirone hydrochloride,Temozolomide,647,92,591721,-0.7091,-0.0941,-0.094,-0.7092
EPZ-005687,Temozolomide,892,92,591977,-0.7092,-0.0941,-0.094,-0.7092
Pasiniazid,Temozolomide,1503,92,590804,-0.7093,-0.0941,-0.094,-0.7093
Terbinafine,Temozolomide,1831,92,591143,-0.7096,-0.094,-0.094,-0.7096
Troxipide,Temozolomide,1900,92,591216,-0.7095,-0.094,-0.094,-0.7096
Fenbendazole,Temozolomide,962,92,592052,-0.7099,-0.373,-0.373,-0.7096
Tolnaftate,Temozolomide,1867,92,591180,-0.7103,-0.0951,-0.095,-0.7103
Climbazole,Temozolomide,753,92,591833,-0.7103,-0.0951,-0.095,-0.7103
Tretinoin,Temozolomide,98,92,592079,-0.7105,-0.142,-0.142,-0.7103
Candesartan,Temozolomide,689,92,591765,-0.7105,-0.0951,-0.095,-0.7105
PD98059,Temozolomide,1460,92,590761,-0.7107,-0.095,-0.095,-0.7107
Binimetinib,Temozolomide,1240,92,590529,-0.711,-0.0961,-0.096,-0.7111
PLX-4720,Temozolomide,340,92,591406,-0.7114,-0.133,-0.133,-0.7113
IEM 1754 dihydrobroMide,Temozolomide,1097,92,590375,-0.7113,-0.0961,-0.096,-0.7114
Istradefylline,Temozolomide,1140,92,590422,-0.7114,-0.0961,-0.096,-0.7114
Penciclovir,Temozolomide,1507,92,590808,-0.7113,-0.0961,-0.096,-0.7114
Aspartame,Temozolomide,530,92,591597,-0.7114,-0.0961,-0.096,-0.7114
Menadione,Temozolomide,1280,92,590571,-0.7115,-0.0961,-0.096,-0.7115
Erlotinib hydrochloride,Temozolomide,931,92,592019,-0.7115,-0.0961,-0.096,-0.7115
Mecarbinate,Temozolomide,1271,92,590561,-0.7117,-0.096,-0.096,-0.7116
IKK-2 Inhibitor IV,Temozolomide,1801,92,591112,-0.7115,-0.0972,-0.097,-0.7116
Guanabenz acetate,Temozolomide,1065,92,590341,-0.712,-0.096,-0.096,-0.7119
AR-A014418,Temozolomide,188,92,591203,-0.7122,-0.103,-0.103,-0.7121
CNX-774,Temozolomide,669,92,591745,-0.7121,-0.0971,-0.097,-0.7121
Diclazuril,Temozolomide,834,92,591917,-0.712,-0.0971,-0.097,-0.7121
Calcium glucoheptonate,Temozolomide,685,92,591761,-0.7121,-0.0971,-0.097,-0.7122
Ibrutinib,Temozolomide,1108,92,590386,-0.7123,-0.0971,-0.097,-0.7123
Sinomenine,Temozolomide,1725,92,591033,-0.7122,-0.0971,-0.097,-0.7123
c-Myc Inhibitor,Temozolomide,377,92,591431,-0.7122,-0.0971,-0.097,-0.7123
Vadimezan,Temozolomide,799,92,591882,-0.7123,-0.0971,-0.097,-0.7123
Chlorpromazine hydrochloride,Temozolomide,725,92,591805,-0.7123,-0.0971,-0.097,-0.7124
Dabigatran etexilate methanesulfonate,Temozolomide,800,92,591883,-0.7126,-0.097,-0.097,-0.7126
mGluR5 inhibitor,Temozolomide,675,92,591751,-0.7127,-0.097,-0.097,-0.7127
Isoconazole nitrate,Temozolomide,1132,92,590413,-0.7129,-0.097,-0.097,-0.7129
Tetracycline hydrochloride,Temozolomide,1835,92,591147,-0.7133,-0.0981,-0.098,-0.7133
Alprostadil,Temozolomide,475,92,591538,-0.7132,-0.0981,-0.098,-0.7133
Esmolol hydrochloride,Temozolomide,936,92,592024,-0.7132,-0.0981,-0.098,-0.7133
Oxibendazole,Temozolomide,1440,92,590741,-0.714,-0.397,-0.397,-0.7137
Fostamatinib,Temozolomide,1005,92,590278,-0.7143,-0.605,-0.605,-0.7138
Trifluridine,Temozolomide,249,92,591352,-0.714,-0.098,-0.098,-0.7139
GNF-2,Temozolomide,1013,92,590286,-0.7142,-0.0991,-0.099,-0.7142
Mianserin hydrochloride,Temozolomide,1309,92,590603,-0.7143,-0.0991,-0.099,-0.7143
Mefenamic acid,Temozolomide,1275,92,590565,-0.7144,-0.0991,-0.099,-0.7144
Azelastine hydrochloride,Temozolomide,550,92,591619,-0.7144,-0.0991,-0.099,-0.7144
CZC-24832,Temozolomide,679,92,591755,-0.7145,-0.0991,-0.099,-0.7145
Rebamipide,Temozolomide,1615,92,590916,-0.7148,-0.099,-0.099,-0.7147
Solifenacin succinate,Temozolomide,1740,92,591048,-0.7151,-0.1001,-0.1,-0.7152
Mexiletine hydrochloride,Temozolomide,1307,92,590600,-0.7153,-0.1001,-0.1,-0.7153
Tyrphostin AG 879,Temozolomide,1905,92,591221,-0.7152,-0.1001,-0.1,-0.7153
Vardenafil hydrochloride trihydrate,Temozolomide,1939,92,591259,-0.7153,-0.1001,-0.1,-0.7153
Ornidazole,Temozolomide,1427,92,590729,-0.7154,-0.1001,-0.1,-0.7154
Lapatinib Ditosylate,Temozolomide,1199,92,590486,-0.7156,-0.1,-0.1,-0.7156
Idoxuridine,Temozolomide,1114,92,590393,-0.7161,-0.1011,-0.101,-0.7162
Dirithromycin,Temozolomide,857,92,591941,-0.7163,-0.1011,-0.101,-0.7164
Shikimic acid,Temozolomide,1720,92,591028,-0.7165,-0.1011,-0.101,-0.7165
Obatoclax mesylate,Temozolomide,224,92,591339,-0.7167,-0.187,-0.187,-0.7165
Parmodulin 2,Temozolomide,1253,92,590543,-0.7166,-0.101,-0.101,-0.7166
ZCL-278,Temozolomide,1985,92,591305,-0.717,-0.101,-0.101,-0.7169
Rita,Temozolomide,1601,92,590902,-0.7174,-0.463,-0.463,-0.717
Estradiol valerate,Temozolomide,939,92,592028,-0.7173,-0.1021,-0.102,-0.7173
Flufenamic acid,Temozolomide,983,92,592073,-0.7173,-0.1021,-0.102,-0.7173
Artemisinin,Temozolomide,524,92,591591,-0.7175,-0.1021,-0.102,-0.7175
Gsk-461364,Temozolomide,1025,92,590298,-0.7179,-0.385,-0.385,-0.7176
CCG-190730,Temozolomide,1105,92,590383,-0.718,-0.1031,-0.103,-0.718
Estradiol,Temozolomide,938,92,592026,-0.7184,-0.1031,-0.103,-0.7184
Epinastine hydrochloride,Temozolomide,918,92,592005,-0.7185,-0.1031,-0.103,-0.7185
Betahistine dihydrochloride,Temozolomide,613,92,591685,-0.7187,-0.103,-0.103,-0.7186
PF-04929113,Temozolomide,1464,92,590765,-0.7193,-0.439,-0.439,-0.7189
Aminophylline,Temozolomide,486,92,591550,-0.7192,-0.1041,-0.104,-0.7192
Rofecoxib,Temozolomide,1643,92,590946,-0.7193,-0.1041,-0.104,-0.7193
Novobiocin sodium,Temozolomide,1406,92,590707,-0.7193,-0.1041,-0.104,-0.7194
Bindarit,Temozolomide,624,92,591697,-0.7194,-0.1041,-0.104,-0.7194
Sodium salicylate,Temozolomide,1739,92,591047,-0.7194,-0.1041,-0.104,-0.7195
Taxifolin,Temozolomide,1817,92,591128,-0.7195,-0.1041,-0.104,-0.7195
Azilsartan,Temozolomide,552,92,591621,-0.7195,-0.1041,-0.104,-0.7195
Olanzapine,Temozolomide,1415,92,590717,-0.7196,-0.104,-0.104,-0.7196
TO-901317,Temozolomide,349,92,591409,-0.7194,-0.1052,-0.105,-0.7196
Oligomycin A,Temozolomide,1417,92,590719,-0.7197,-0.1052,-0.105,-0.7198
