drugNameA,drugNameB,idDrugA,idDrugB,comboId,bliss,loewe,hsa,zip
PF-431396,Pemetrexed,179,77,378983,-0.8085,-0.1768,-0.4784,-0.5137
AZD-7762,GSK650394A,119,173,375916,-0.7352,-0.6248,-0.6248,-0.5145
Crizotinib,SB-225002,168,181,377060,-0.6131,-0.1939,-0.2688,-0.5146
Carfilzomib,MK-2206,110,68,377472,-1.0541,-0.9328,-0.9344,-0.5149
CREBi1,IMD-0354,167,174,377025,-0.5844,0.2147,-0.1891,-0.515
Fluorouracil,Carfilzomib,41,110,378213,-1.0155,-0.8939,-0.8959,-0.5155
Foretinib,Oligomycins,171,178,378854,-0.7767,-0.425,-0.6122,-0.5157
Oligomycins,SB-225002,178,181,377246,-0.5189,-0.2455,-0.1738,-0.5165
BI-2536,Pictilisib,164,140,376082,-0.8507,-0.5247,-0.5274,-0.517
AZD-7762,Alisertib,119,177,378394,-0.79,-0.4447,-0.5104,-0.5174
Afatinib,Carfilzomib,133,110,377641,-1.0441,-0.8765,-0.9244,-0.5175
Pictilisib,Gemcitabine,140,45,377691,-0.8193,-0.4641,-0.5364,-0.5175
SB-225002,SN 38 Lactone,181,87,376436,-0.8033,-0.4866,-0.4772,-0.5176
Alpelisib,Oligomycins,130,178,378427,-0.9015,-0.6571,-0.737,-0.5181
Alvespimycin,CREBi1,162,167,376849,-0.5218,0.2109,-0.0763,-0.5187
BRD-7389,Adavosertib,165,2,376138,-0.8991,-0.4152,-0.6087,-0.519
Carfilzomib,JQ1 Compound,110,175,377458,-1.0991,-0.969,-0.9794,-0.5191
Gemcitabine,IMD-0354,45,174,376531,-0.8818,-0.6574,-0.7142,-0.5192
AZD-7762,BI-2536,119,164,376659,-0.6899,-0.134,-0.1884,-0.5193
GSK650394A,Adavosertib,173,2,376339,-0.8161,-0.5262,-0.5262,-0.5199
Alvespimycin,Alvocidib,162,170,378574,-0.7743,-0.2163,-0.3762,-0.5204
Carfilzomib,SN 38 Lactone,110,87,378336,-0.9817,-0.3042,-0.7215,-0.5209
JQ1 Compound,Vorinostat,175,106,376362,-0.8386,-0.2458,-0.5412,-0.5212
JQ1 Compound,Piperlongumine,175,180,376368,-0.9403,-0.6073,-0.6712,-0.5215
BI-2536,Foretinib,164,171,376928,-0.7423,-0.1839,-0.2185,-0.5216
Adavosertib,Pevonedistat,2,176,378146,-0.8234,-0.1639,-0.4299,-0.5216
BI-2536,Adavosertib,164,2,378665,-0.9097,-0.4305,-0.6251,-0.5216
Alvespimycin,Venetoclax,162,163,376046,-0.9305,-0.8163,-0.8155,-0.5219
Pevonedistat,Thapsigargin,176,183,378947,-0.9949,-0.4425,-0.6274,-0.5228
Gemcitabine,Sepantronium Bromide,45,184,379124,-0.7519,-0.2014,-0.3002,-0.5235
Adavosertib,SN 38 Lactone,2,87,378186,-0.727,-0.226,-0.351,-0.5237
BRD-7389,PF-431396,165,179,376131,-0.7977,-0.3254,-0.5484,-0.5245
Crizotinib,Adavosertib,168,2,376227,-0.861,-0.4111,-0.5759,-0.5245
Alvespimycin,Azd-1480,162,132,376042,-0.9232,-0.8278,-0.8082,-0.5246
AZD-7762,Dasatinib,119,24,378402,-0.8619,-0.2865,-0.5824,-0.5246
Fluorouracil,MK2a Inhibitor,41,166,376502,-0.8158,-0.7377,-0.613,-0.5248
AZD-7762,BI-2536,119,164,378381,-0.7806,-0.3064,-0.501,-0.5248
Trametinib,Alisertib,131,177,375963,-0.7914,-0.2482,-0.4082,-0.5249
Gemcitabine,Paclitaxel,45,76,378267,-0.8231,-0.0325,-0.5402,-0.5249
Gemcitabine,PF-431396,45,179,378258,-0.7477,-0.4316,-0.4648,-0.5251
BI-2536,BI-2536,164,164,376921,-0.6267,-0.0541,-0.1803,-0.5252
BRD-7389,Carfilzomib,165,110,377812,-1.0667,-0.9426,-0.947,-0.5252
Carfilzomib,SB-225002,110,181,378325,-0.9691,-0.5716,-0.7054,-0.5258
Adavosertib,Alisertib,2,177,379008,-0.8939,-0.5077,-0.6093,-0.5264
Carfilzomib,Adavosertib,110,2,376608,-0.9543,-0.438,-0.6133,-0.5268
Pictilisib,Adavosertib,140,2,376030,-0.872,-0.4727,-0.5816,-0.5273
IMD-0354,Oligomycins,174,178,376350,-0.5657,-0.0743,-0.3803,-0.5275
BI-2536,Adavosertib,164,2,376943,-0.793,-0.2657,-0.3355,-0.528
MK2a Inhibitor,Adavosertib,166,2,378729,-0.8648,-0.5289,-0.5804,-0.528
Alvespimycin,GSK2334470,162,172,376055,-0.9735,-0.8585,-0.8585,-0.5287
AZD-8055,SN 38 Lactone,116,87,377511,-0.8259,-0.2361,-0.4508,-0.5289
Fluorouracil,Oligomycins,41,178,376514,-0.8206,-0.7411,-0.6352,-0.5291
Alvespimycin,GSK650394A,162,173,376056,-0.9595,-0.8445,-0.8445,-0.5293
Alvespimycin,Thapsigargin,162,183,376066,-0.9166,-0.8489,-0.8017,-0.5297
Pictilisib,PF-431396,140,179,376024,-0.8286,-0.4445,-0.5794,-0.5299
AZD-7762,CREBi1,119,167,375910,-0.8652,-0.7835,-0.7547,-0.5301
Fluorouracil,Carfilzomib,41,110,379074,-0.9839,-0.609,-0.7167,-0.5311
Trametinib,Trametinib,131,131,375957,-0.6001,-0.0349,-0.1365,-0.5312
AZD-8055,Trametinib,116,131,377480,-0.8589,-0.3321,-0.442,-0.5314
AZD-7762,Paclitaxel,119,76,378407,-0.8621,-0.2512,-0.5826,-0.5314
AZD-7762,GSK2334470,119,172,375915,-0.7727,-0.6621,-0.6622,-0.5317
Vorinostat,Sepantronium Bromide,106,184,376585,-1.0215,-0.933,-0.933,-0.5322
Thapsigargin,Sepantronium Bromide,183,184,377282,-0.973,-0.9001,-0.8846,-0.5324
AZD-7762,SN 38 Lactone,119,87,377548,-0.7846,-0.2663,-0.4071,-0.5325
Alvespimycin,IMD-0354,162,174,378578,-0.7898,-0.2991,-0.4354,-0.5325
Trametinib,Adavosertib,131,2,377596,-0.8139,-0.3212,-0.3907,-0.5327
Alvespimycin,Gemcitabine,162,45,376871,-0.5045,0.2416,0.0096,-0.5329
Gemcitabine,Sepantronium Bromide,45,184,378263,-0.8664,-0.3121,-0.5836,-0.533
Dasatinib,Adavosertib,24,2,379037,-0.8931,-0.3137,-0.6129,-0.5332
AZD-8055,Pevonedistat,116,176,376634,-0.5325,0.1326,-0.0792,-0.5333
IMD-0354,Adavosertib,174,2,376357,-0.8673,-0.3559,-0.5771,-0.5338
Gemcitabine,Thapsigargin,45,183,379123,-0.8698,-0.2974,-0.4566,-0.5338
Carfilzomib,Vorinostat,110,106,377447,-1.1273,-1.0074,-1.0077,-0.5343
AZD-7762,Trametinib,119,131,377517,-0.7711,-0.2719,-0.3348,-0.535
CREBi1,Pevonedistat,167,176,376189,-0.9205,-0.7909,-0.7551,-0.5356
Carfilzomib,Piperlongumine,110,180,377463,-1.1073,-0.9874,-0.9876,-0.5358
AZD-7762,Carfilzomib,119,110,376652,-0.9475,-0.4638,-0.6001,-0.5359
MK2a Inhibitor,IMD-0354,166,174,376157,-0.9215,-0.3364,-0.7188,-0.5362
Carfilzomib,Pemetrexed,110,77,377474,-1.0857,-0.964,-0.9661,-0.5362
Fluorouracil,Gemcitabine,41,45,376525,-0.8224,-0.7041,-0.6548,-0.5368
Alvespimycin,Pevonedistat,162,176,376858,-0.5924,0.1037,-0.1385,-0.5369
BI-2536,Dovitinib,164,169,376088,-0.863,-0.5577,-0.5521,-0.537
GSK650394A,SB-225002,173,181,377174,-0.5866,-0.3423,-0.2426,-0.537
AZD-7762,Afatinib,119,133,375905,-0.922,-0.8543,-0.8115,-0.5372
Alvespimycin,BI-2536,162,164,377707,-0.8379,-0.1852,-0.4574,-0.5383
AZD-7762,Pictilisib,119,140,378380,-0.8503,0.0258,-0.5709,-0.539
Alvespimycin,Afatinib,162,133,376043,-0.9401,-0.8435,-0.8252,-0.5394
BRD-7389,Oligomycins,165,178,378690,-0.9456,-0.6959,-0.7811,-0.5394
Alvocidib,Pevonedistat,170,176,378829,-0.889,-0.2162,-0.4788,-0.5395
Adavosertib,Paclitaxel,2,76,379045,-0.9301,-0.3343,-0.6471,-0.5398
Pevonedistat,Zocor,176,182,378946,-0.9039,-0.4357,-0.5742,-0.5403
Carfilzomib,Pemetrexed,110,77,378335,-1.0119,-0.5074,-0.7385,-0.5405
Crizotinib,JQ1 Compound,168,175,376216,-0.9356,-0.4712,-0.6193,-0.5406
AZD-8055,Adavosertib,116,2,378366,-0.9655,-0.4469,-0.681,-0.5413
Dovitinib,Oligomycins,169,178,378806,-0.9297,-0.401,-0.7652,-0.5413
GSK2334470,Pevonedistat,172,176,376311,-0.9254,-0.7541,-0.76,-0.5415
BI-2536,Alpelisib,164,130,376079,-0.8727,-0.5492,-0.5492,-0.5416
BI-2536,Crizotinib,164,168,376087,-0.8537,-0.5258,-0.5364,-0.5416
IMD-0354,PF-431396,174,179,376351,-0.8163,-0.166,-0.5672,-0.5419
Alvespimycin,AZD-7762,162,119,376838,-0.5043,0.196,0.0725,-0.5421
BI-2536,IMD-0354,164,174,376931,-0.7833,-0.288,-0.3123,-0.5424
AZD-7762,Vorinostat,119,106,378373,-0.9443,-0.0399,-0.6648,-0.5424
Trametinib,Zocor,131,182,375968,-0.7186,-0.1717,-0.2918,-0.5425
BRD-7389,JQ1 Compound,165,175,376127,-0.8753,-0.3762,-0.5532,-0.5426
AZD-7762,MK2a Inhibitor,119,166,378383,-0.863,0.0435,-0.5834,-0.5426
AZD-7762,Thapsigargin,119,183,375926,-0.7465,-0.6833,-0.6361,-0.5431
Alisertib,PF-431396,177,179,378955,-0.8632,-0.3825,-0.5236,-0.5434
Pictilisib,JQ1 Compound,140,175,376020,-0.8345,-0.4134,-0.5072,-0.5435
Alisertib,SB-225002,177,181,377235,-0.6257,-0.1585,-0.281,-0.5438
IMD-0354,Pevonedistat,174,176,377187,-0.5753,-0.0118,-0.1843,-0.5442
Adavosertib,Vorinostat,2,106,379006,-0.9766,-0.5048,-0.6921,-0.5445
Foretinib,Zocor,171,182,376297,-0.8056,-0.2346,-0.3707,-0.5456
Erlotinib,Oligomycins,34,178,379059,-0.9109,-0.6743,-0.7465,-0.5459
Pemetrexed,SB-225002,77,181,377434,-0.6313,-0.2393,-0.287,-0.5466
Carfilzomib,Erlotinib,110,34,377470,-1.114,-0.9904,-0.9944,-0.5468
Alvespimycin,Pemetrexed,162,77,378596,-0.7552,-0.1662,-0.3366,-0.547
BI-2536,Dasatinib,164,24,376104,-0.923,-0.498,-0.5995,-0.5477
Sepantronium Bromide,Sepantronium Bromide,184,184,379005,-0.8013,-0.2505,-0.3485,-0.5481
JQ1 Compound,Pevonedistat,175,176,378925,-1.0295,-0.3502,-0.6147,-0.5482
Thapsigargin,Thapsigargin,183,183,379003,-1.0062,-0.3935,-0.6259,-0.5485
Afatinib,Oligomycins,133,178,378520,-0.9341,-0.7003,-0.7696,-0.5489
Erlotinib,SB-225002,34,181,377340,-0.5449,-0.2006,-0.2007,-0.5495
Alvocidib,Gemcitabine,170,45,378839,-0.7671,-0.1387,-0.305,-0.5495
BI-2536,Paclitaxel,164,76,376109,-0.7737,-0.0599,-0.4086,-0.5498
Gemcitabine,IMD-0354,45,174,377392,-0.6074,0.201,-0.1617,-0.5498
MK-2206,SB-225002,68,181,377415,-0.6883,-0.3057,-0.344,-0.5498
Gemcitabine,IMD-0354,45,174,379114,-0.8587,-0.2837,-0.4748,-0.5505
MK2a Inhibitor,CREBi1,166,167,376150,-0.9004,-0.7436,-0.6977,-0.5506
Alvespimycin,SB-225002,162,181,378585,-0.7561,-0.2775,-0.3776,-0.5506
CREBi1,PF-431396,167,179,376192,-0.797,-0.5944,-0.548,-0.5507
Trametinib,Adavosertib,131,2,378457,-0.8544,-0.4734,-0.57,-0.551
BI-2536,MK2a Inhibitor,164,166,377784,-0.7756,-0.1405,-0.3545,-0.5512
MK2a Inhibitor,GSK650394A,166,173,376156,-0.9265,-0.724,-0.724,-0.5513
MK2a Inhibitor,Erlotinib,166,34,376170,-0.8793,-0.7937,-0.6766,-0.5513
Gemcitabine,Zocor,45,182,379122,-0.8021,-0.3851,-0.4396,-0.5513
Foretinib,Alisertib,171,177,376292,-0.8365,-0.1374,-0.4414,-0.5514
Gemcitabine,Alisertib,45,177,378256,-0.8235,-0.5046,-0.5408,-0.5516
Alvespimycin,MK-2206,162,68,376073,-1.0208,-0.9059,-0.9059,-0.5517
MK2a Inhibitor,CREBi1,166,167,376988,-0.3752,0.3821,0.0648,-0.552
BI-2536,PF-431396,164,179,378658,-0.7874,-0.2533,-0.4479,-0.5528
AZD-7762,GSK650394A,119,173,378390,-0.8442,-0.5678,-0.5652,-0.5529
MK-2206,Pevonedistat,68,176,376549,-0.9923,-0.8271,-0.8271,-0.553
Alvespimycin,Dasatinib,162,24,377728,-0.8706,-0.26,-0.5005,-0.5531
Carfilzomib,Dovitinib,110,169,377452,-1.1117,-0.9916,-0.9921,-0.5533
Alvespimycin,Fluorouracil,162,41,378592,-0.6687,-0.2107,-0.2461,-0.5535
CREBi1,Trametinib,167,131,377016,-0.4804,0.0201,-0.0335,-0.5536
Paclitaxel,SN 38 Lactone,76,87,376570,-0.9353,-0.1808,-0.547,-0.5537
Carfilzomib,Foretinib,110,171,376593,-1.0256,-0.5332,-0.6632,-0.5538
CREBi1,JQ1 Compound,167,175,377026,-0.5345,0.1147,-0.0929,-0.5539
Alpelisib,Adavosertib,130,2,378435,-0.9306,-0.6154,-0.6462,-0.5543
Carfilzomib,IMD-0354,110,174,376596,-1.005,-0.5091,-0.6597,-0.5544
Alvespimycin,BI-2536,162,164,376846,-0.7794,-0.196,-0.2378,-0.5545
Gemcitabine,Adavosertib,45,2,377403,-0.8373,-0.202,-0.4191,-0.5553
Dovitinib,SB-225002,169,181,377087,-0.5556,0.2909,-0.2111,-0.5554
