drugNameA,drugNameB,idDrugA,idDrugB,comboId,bliss,loewe,hsa,zip
Azacitidine,Valproic acid,8,296,384798,-0.1197,-0.0793,-0.0794,-0.1186
Cycloguanil,Mycophenolic acid,267,281,383878,-0.1217,-0.0165,-0.0165,-0.1211
Mitotane,Nitisinone,66,284,384756,-0.125,0.0454,0.0452,-0.1237
Diazoxide,Febuxostat,268,273,383897,-0.1289,0.0428,0.0428,-0.1281
Mercaptopurine,Carisoprodol,61,262,384698,-0.1328,-0.1162,-0.1169,-0.131
Trifluoperazine,Methotrexate,248,63,383668,-0.1321,-0.1107,-0.1108,-0.1312
Nitisinone,Sodium diethyldithiocarbamate trihydrate,284,289,384316,-0.1321,0.0374,0.0374,-0.1312
Nitisinone,Fluorouracil,284,41,384324,-0.1341,0.037,0.0364,-0.1328
Carboplatin,Cycloguanil,14,267,383580,-0.1359,-0.1055,-0.1063,-0.1343
Temozolomide,Everolimus,92,37,384853,-0.1352,0.2298,0.2295,-0.1345
Sunitinib,Trifluoperazine,90,248,384804,-0.1359,-0.1144,-0.1145,-0.1347
Hydroxyurea,Tizoxanide,46,293,384669,-0.1365,0.0094,0.0094,-0.1356
Nitisinone,Oxyphenbutazone,284,285,384313,-0.1368,0.0326,0.0326,-0.136
Fluorouracil,Mercaptopurine,41,61,384645,-0.1375,-0.0207,-0.0211,-0.1363
Everolimus,Carboplatin,37,14,384600,-0.1385,-0.1088,-0.1091,-0.1374
Vorinostat,Nitisinone,106,284,383545,-0.1389,0.0306,0.0306,-0.138
Oxyphenbutazone,Febuxostat,285,273,384336,-0.1391,0.0326,0.0326,-0.1382
Eflornithine,Teriflunomide,271,291,383985,-0.1409,-0.1405,-0.1409,-0.1392
Febuxostat,Vorinostat,273,106,384017,-0.1411,0.0306,0.0306,-0.1403
Leflunomide,Tizoxanide,278,293,384153,-0.1414,0.0043,0.0043,-0.1406
Mercaptopurine,Febuxostat,61,273,384701,-0.1432,-0.0265,-0.0265,-0.1415
Diazoxide,Pyrvinium chloride dihydrate,268,287,383902,-0.1438,0,0,-0.1429
Methotrexate,Dronedarone,63,270,384724,-0.145,-0.1447,-0.1448,-0.1445
Sulfinpyrazone,Pyrvinium chloride dihydrate,290,287,384456,-0.1458,-0.0664,-0.0664,-0.1449
Topiramate,Quinine,294,288,384543,-0.1468,-0.1467,-0.1468,-0.1453
Teriflunomide,Leflunomide,291,278,384470,-0.151,0.0904,0.0904,-0.1501
Carboplatin,Tizoxanide,14,293,383590,-0.1514,-0.0056,-0.0056,-0.1505
Triflupromazine,Nitisinone,295,284,384562,-0.1527,-0.1527,-0.1527,-0.1515
Fluorouracil,Febuxostat,41,273,384630,-0.1528,0.0205,0.0199,-0.1516
Pazopanib,Albendazole,286,259,384353,-0.1537,0.1075,0.1075,-0.1529
Nitisinone,Cerivastatin,284,263,384303,-0.1539,0.0156,0.0156,-0.153
Aprepitant,Tizoxanide,260,293,383712,-0.1562,-0.1239,-0.124,-0.1543
Tizoxanide,Isoniazid,293,276,384514,-0.1564,-0.1469,-0.1472,-0.1545
Sulfinpyrazone,Methotrexate,290,63,384463,-0.1562,-0.1531,-0.1533,-0.1551
Tizoxanide,Valproic acid,293,296,384528,-0.1571,-0.116,-0.1166,-0.1553
Temozolomide,Quinine,92,288,384846,-0.1568,0.2089,0.2088,-0.1556
Bortezomib,Nitisinone,11,284,383575,-0.1567,0.0128,0.0128,-0.1558
Hydroxyurea,Febuxostat,46,273,384658,-0.1582,0.0135,0.0134,-0.1574
Everolimus,Nisoldipine,37,283,384610,-0.1586,-0.1421,-0.1421,-0.1576
Thiabendazole,Albendazole,292,259,384480,-0.1598,0.1075,0.1075,-0.159
Nitisinone,Albendazole,284,259,384301,-0.1608,0.0089,0.0088,-0.1598
Nitisinone,Tizoxanide,284,293,384320,-0.1618,-0.1468,-0.1472,-0.16
Pyrvinium chloride dihydrate,Everolimus,287,37,384397,-0.1639,0,0,-0.1635
Eflornithine,Quinine,271,288,383984,-0.1658,-0.1656,-0.1658,-0.1643
Halofantrine,Sunitinib,274,90,384065,-0.166,-0.0527,-0.0527,-0.1656
Azacitidine,Nitisinone,8,284,384791,-0.1672,0.0022,0.0022,-0.1664
Carboplatin,Methotrexate,14,63,383594,-0.1677,-0.1381,-0.1383,-0.1666
Nitisinone,Clofarabine,284,19,384300,-0.1682,0.0012,0.0012,-0.1674
Nitisinone,Doxorubicin,284,33,384323,-0.1693,0.0001,0.0001,-0.1685
Cytarabine,Nitisinone,21,284,383621,-0.1694,0,0,-0.1686
Mefloquine,Nitisinone,280,284,384199,-0.1694,0,0,-0.1686
Nitisinone,Halofantrine,284,274,384307,-0.1694,0,0,-0.1686
Nitisinone,Mycophenolic acid,284,281,384310,-0.1694,0,0,-0.1686
Pyrvinium chloride dihydrate,Sunitinib,287,90,384400,-0.1697,-0.1156,-0.1156,-0.1692
Meclofenamic acid,Triflupromazine,279,295,384180,-0.1703,-0.1703,-0.1703,-0.1693
Nitisinone,Eflornithine,284,271,384305,-0.1711,-0.1707,-0.1711,-0.1693
Nitisinone,Valproic acid,284,296,384322,-0.1711,-0.1706,-0.1711,-0.1693
Nitisinone,Cinacalcet,284,265,384304,-0.1711,-0.1711,-0.1711,-0.1697
Cycloguanil,Pyrvinium chloride dihydrate,267,287,383881,-0.1709,-0.066,-0.066,-0.1703
Irinotecan,Nitisinone,275,284,384078,-0.1714,-0.002,-0.002,-0.1706
Febuxostat,Doxorubicin,273,33,384037,-0.1715,0.0001,0.0001,-0.1707
Carisoprodol,Dipyridamole,262,269,383752,-0.1725,-0.1564,-0.1566,-0.1711
Dipyridamole,Aprepitant,269,260,383913,-0.1721,0.1895,0.1893,-0.1711
Eflornithine,Mefloquine,271,280,383981,-0.1722,-0.1722,-0.1722,-0.1712
Pazopanib,Eflornithine,286,271,384358,-0.1734,-0.1731,-0.1734,-0.1717
Febuxostat,Triflupromazine,273,295,384035,-0.1734,-0.1734,-0.1734,-0.1721
Dronedarone,Thiabendazole,270,292,383963,-0.1743,-0.1741,-0.1741,-0.1731
Febuxostat,Irinotecan,273,275,384027,-0.1741,-0.0024,-0.0024,-0.1732
Febuxostat,Isoniazid,273,276,384028,-0.1766,-0.1732,-0.1734,-0.1748
Eflornithine,Carboplatin,271,14,383970,-0.1767,0.022,0.022,-0.1759
Methotrexate,Cinacalcet,63,265,384721,-0.1766,-0.1765,-0.1766,-0.1759
Tizoxanide,Pyrvinium chloride dihydrate,293,287,384521,-0.1816,-0.0359,-0.0359,-0.1808
Ethinyl estradiol,Aprepitant,272,260,383992,-0.1846,-0.1846,-0.1846,-0.183
Febuxostat,Trifluoperazine,273,248,384021,-0.1856,-0.1641,-0.1641,-0.184
Tizoxanide,Itraconazole,293,277,384515,-0.1868,-0.1471,-0.1472,-0.185
Azacitidine,Cycloguanil,8,267,384779,-0.1883,-0.0831,-0.0831,-0.1877
Diazoxide,Teriflunomide,268,291,383906,-0.189,0.0522,0.0522,-0.1882
Sunitinib,Hydroxyurea,90,46,384830,-0.1894,-0.0761,-0.0761,-0.189
Ethinyl estradiol,Azacitidine,272,8,384015,-0.191,-0.191,-0.191,-0.19
Itraconazole,Pazopanib,277,286,384132,-0.192,-0.19,-0.19,-0.1903
Fluorouracil,Meclofenamic acid,41,279,384632,-0.1922,0.1703,0.1703,-0.1912
Nitisinone,Hydroxyurea,284,46,384325,-0.1921,-0.0227,-0.0227,-0.1913
Isoniazid,Aprepitant,276,260,384097,-0.2004,-0.1968,-0.1972,-0.1987
Teriflunomide,Sodium diethyldithiocarbamate trihydrate,291,289,384472,-0.2034,0.0378,0.0378,-0.2026
Tizoxanide,Dihydroqinghaosu,293,261,384505,-0.2058,0.1462,0.1461,-0.205
Febuxostat,Cerivastatin,273,263,384024,-0.206,-0.0343,-0.0343,-0.2052
Sunitinib,Teriflunomide,90,291,384827,-0.2075,-0.0933,-0.0933,-0.2063
Teriflunomide,Febuxostat,291,273,384468,-0.2086,-0.0353,-0.0357,-0.207
Leflunomide,Aprepitant,278,260,384143,-0.2103,0.1503,0.1503,-0.2095
Vorinostat,Teriflunomide,106,291,383551,-0.2106,0.0306,0.0306,-0.2098
Leflunomide,Fluorouracil,278,41,384157,-0.2106,0.1503,0.1503,-0.2101
Leflunomide,Pazopanib,278,286,384151,-0.2133,0.048,0.0479,-0.2124
Mitotane,Temozolomide,66,92,384770,-0.2136,0.152,0.1519,-0.2125
Febuxostat,Mefloquine,273,280,384030,-0.214,-0.0424,-0.0424,-0.2132
Leflunomide,Temozolomide,278,92,384160,-0.214,0.1503,0.1503,-0.2132
Dihydroqinghaosu,Aprepitant,261,260,383721,-0.2144,0.1462,0.1461,-0.2137
Thiabendazole,Diazoxide,292,268,384484,-0.2149,0.0522,0.0522,-0.2141
Fluorouracil,Dihydroqinghaosu,41,261,384621,-0.2147,0.1461,0.1461,-0.2142
Carboplatin,Mitotane,14,66,383595,-0.2161,-0.1863,-0.1866,-0.2146
Halofantrine,Febuxostat,274,273,384049,-0.2159,-0.0443,-0.0443,-0.2151
Topiramate,Pazopanib,294,286,384542,-0.2171,-0.2169,-0.2171,-0.2153
Niclosamide,Dronedarone,282,270,384249,-0.2187,-0.2184,-0.2185,-0.2176
Itraconazole,Chlorzoxazone,277,264,384121,-0.2198,-0.2178,-0.2178,-0.2183
Pazopanib,Sodium diethyldithiocarbamate trihydrate,286,289,384367,-0.2232,0.0378,0.0378,-0.2224
Methotrexate,Cycloguanil,63,267,384722,-0.2248,-0.1193,-0.1194,-0.2241
Niclosamide,Sodium diethyldithiocarbamate trihydrate,282,289,384261,-0.2258,0.0378,0.0378,-0.2251
Hydroxyurea,Teriflunomide,46,291,384668,-0.2277,0.0134,0.0134,-0.2269
Pazopanib,Oxyphenbutazone,286,285,384365,-0.2283,0.0326,0.0326,-0.2276
Thiabendazole,Sodium diethyldithiocarbamate trihydrate,292,289,384493,-0.2293,0.0378,0.0378,-0.2285
Vorinostat,Pazopanib,106,286,383547,-0.2304,0.0306,0.0306,-0.2296
Niclosamide,Oxyphenbutazone,282,285,384258,-0.2309,0.0326,0.0326,-0.2303
Niclosamide,Vorinostat,282,106,384242,-0.233,0.0306,0.0306,-0.2323
Oxyphenbutazone,Teriflunomide,285,291,384343,-0.2337,0.0075,0.0075,-0.2329
Valproic acid,Dihydroqinghaosu,296,261,384571,-0.2345,-0.1943,-0.1943,-0.2335
Thiabendazole,Oxyphenbutazone,292,285,384491,-0.2344,0.0326,0.0326,-0.2337
Halofantrine,Valproic acid,274,296,384060,-0.2355,-0.2355,-0.2355,-0.2346
Thiabendazole,Vorinostat,292,106,384478,-0.2365,0.0306,0.0306,-0.2357
Aprepitant,Everolimus,260,37,383713,-0.2375,0.1237,0.1235,-0.2368
Meclofenamic acid,Leflunomide,279,278,384173,-0.2377,0.1503,0.1503,-0.237
Carisoprodol,Pyrvinium chloride dihydrate,262,287,383762,-0.2397,0,0,-0.2389
Cytarabine,Teriflunomide,21,291,383625,-0.2411,0,0,-0.2403
Halofantrine,Teriflunomide,274,291,384059,-0.2411,0,0,-0.2403
Mefloquine,Teriflunomide,280,291,384205,-0.2411,0,0,-0.2403
Mycophenolic acid,Teriflunomide,281,291,384236,-0.2411,0,0,-0.2403
Dihydroqinghaosu,Meclofenamic acid,261,279,383729,-0.2419,0.1462,0.1461,-0.2411
Ethinyl estradiol,Teriflunomide,272,291,384008,-0.2435,-0.2435,-0.2435,-0.2418
Teriflunomide,Valproic acid,291,296,384475,-0.2435,-0.243,-0.2435,-0.2418
Methotrexate,Triflupromazine,63,295,384738,-0.2427,-0.2426,-0.2427,-0.2421
Teriflunomide,Triflupromazine,291,295,384474,-0.2435,-0.2435,-0.2435,-0.2423
Niclosamide,Diazoxide,282,268,384247,-0.2438,0.0198,0.0198,-0.2432
Topiramate,Everolimus,294,37,384550,-0.2449,-0.2447,-0.2449,-0.2438
Niclosamide,Dipyridamole,282,269,384248,-0.2449,0.0197,0.0196,-0.2439
Pazopanib,Cerivastatin,286,263,384355,-0.2454,0.0156,0.0156,-0.2446
Sunitinib,Everolimus,90,37,384829,-0.2461,-0.1324,-0.1324,-0.2455
Diazoxide,Pazopanib,268,286,383901,-0.2475,0.0135,0.0135,-0.2468
Teriflunomide,Meclofenamic acid,291,279,384471,-0.2483,-0.0056,-0.0058,-0.247
Pazopanib,Bortezomib,286,11,384351,-0.2481,0.0128,0.0128,-0.2474
Thiabendazole,Everolimus,292,37,384498,-0.2491,0.0189,0.0186,-0.2482
Mercaptopurine,Pazopanib,61,286,384706,-0.2501,-0.1335,-0.1335,-0.2485
Niclosamide,Hydroxyurea,282,46,384267,-0.2501,0.0134,0.0134,-0.2494
Niclosamide,Isoniazid,282,276,384253,-0.2513,-0.2475,-0.2481,-0.2497
Niclosamide,Cycloguanil,282,267,384246,-0.2518,-0.1456,-0.1458,-0.2505
Cerivastatin,Thiabendazole,263,292,383789,-0.2515,0.0156,0.0156,-0.2507
Nitisinone,Teriflunomide,284,291,384318,-0.2531,-0.0821,-0.0824,-0.2515
Mercaptopurine,Hydroxyurea,61,46,384714,-0.2526,-0.1369,-0.1369,-0.2518
Cerivastatin,Teriflunomide,263,291,383788,-0.2527,-0.0116,-0.0116,-0.252
Thiabendazole,Hydroxyurea,292,46,384499,-0.2536,0.0134,0.0134,-0.2528
Fluorouracil,Albendazole,41,259,384620,-0.2532,0.1075,0.1075,-0.2528
Mitotane,Isoniazid,66,276,384753,-0.2569,-0.2536,-0.2537,-0.2555
Teriflunomide,Carisoprodol,291,262,384466,-0.2594,-0.2432,-0.2435,-0.2577
Nisoldipine,Teriflunomide,283,291,384292,-0.2601,-0.2435,-0.2435,-0.2584
Clofarabine,Pazopanib,19,286,383605,-0.2597,0.0012,0.0012,-0.2589
Methotrexate,Teriflunomide,63,291,384734,-0.2601,-0.0184,-0.0185,-0.2592
Mycophenolic acid,Pazopanib,281,286,384231,-0.2609,0,0,-0.2601
Pazopanib,Cytarabine,286,21,384352,-0.2609,0,0,-0.2601
Pazopanib,Halofantrine,286,274,384361,-0.2609,0,0,-0.2601
Pazopanib,Doxorubicin,286,33,384371,-0.2608,0.0001,0.0001,-0.2601
Pazopanib,Ethinyl estradiol,286,272,384359,-0.2635,-0.2635,-0.2635,-0.2618
Eflornithine,Halofantrine,271,274,383978,-0.263,-0.263,-0.263,-0.262
Niclosamide,Irinotecan,282,275,384252,-0.263,0.0005,0.0005,-0.2623
Triflupromazine,Pazopanib,295,286,384563,-0.2635,-0.2635,-0.2635,-0.2623
Halofantrine,Niclosamide,274,282,384054,-0.2635,0,0,-0.2629
Mefloquine,Niclosamide,280,282,384198,-0.2635,0,0,-0.2629
Niclosamide,Mycophenolic acid,282,281,384256,-0.2635,0,0,-0.2629
Thiabendazole,Azacitidine,292,8,384500,-0.2648,0.0022,0.0022,-0.2641
Niclosamide,Eflornithine,282,271,384250,-0.2662,-0.2655,-0.2662,-0.2645
Niclosamide,Ethinyl estradiol,282,272,384251,-0.2662,-0.2662,-0.2662,-0.2645
Valproic acid,Niclosamide,296,282,384580,-0.2662,-0.2655,-0.2662,-0.2645
Sulfinpyrazone,Pazopanib,290,286,384455,-0.2664,-0.2634,-0.2635,-0.2647
Imatinib,Tizoxanide,48,293,384693,-0.2662,0.0858,0.0857,-0.2654
Irinotecan,Thiabendazole,275,292,384084,-0.2665,0.0005,0.0005,-0.2657
Cytarabine,Thiabendazole,21,292,383626,-0.267,0,0,-0.2662
Thiabendazole,Halofantrine,292,274,384486,-0.267,0,0,-0.2662
Thiabendazole,Mycophenolic acid,292,281,384489,-0.267,0,0,-0.2662
Halofantrine,Mercaptopurine,274,61,384063,-0.2674,-0.1517,-0.1517,-0.2666
Eflornithine,Thiabendazole,271,292,383986,-0.2697,-0.2693,-0.2697,-0.2679
Thiabendazole,Valproic acid,292,296,384497,-0.2697,-0.2692,-0.2697,-0.2679
Pazopanib,Azacitidine,286,8,384375,-0.2687,-0.0079,-0.0079,-0.268
Thiabendazole,Cinacalcet,292,265,384483,-0.2697,-0.2697,-0.2697,-0.2684
Teriflunomide,Albendazole,291,259,384465,-0.2716,-0.0302,-0.0303,-0.2708
Sulfinpyrazone,Thiabendazole,290,292,384458,-0.2726,-0.2695,-0.2697,-0.2709
Nitisinone,Methotrexate,284,63,384328,-0.2734,-0.1035,-0.1036,-0.2725
Irinotecan,Teriflunomide,275,291,384083,-0.2744,-0.0333,-0.0333,-0.2736
Sodium diethyldithiocarbamate trihydrate,Isoniazid,289,276,384434,-0.2767,-0.2734,-0.2735,-0.2756
Everolimus,Cycloguanil,37,267,384603,-0.278,-0.1723,-0.1724,-0.2772
Carisoprodol,Pazopanib,262,286,383761,-0.2794,-0.2633,-0.2635,-0.2777
Cycloguanil,Febuxostat,267,273,383873,-0.2795,-0.1733,-0.1734,-0.278
Teriflunomide,Azacitidine,291,8,384477,-0.279,-0.038,-0.038,-0.2783
Nisoldipine,Pazopanib,283,286,384290,-0.2801,-0.2635,-0.2635,-0.2784
Pyrvinium chloride dihydrate,Eflornithine,287,271,384383,-0.28,-0.0814,-0.0814,-0.2793
Mefloquine,Pazopanib,280,286,384201,-0.2805,-0.0196,-0.0196,-0.2798
Mercaptopurine,Meclofenamic acid,61,279,384703,-0.2819,-0.1654,-0.1655,-0.2804
Tizoxanide,Sunitinib,293,90,384532,-0.2816,-0.1675,-0.1675,-0.2805
Trifluoperazine,Pazopanib,248,286,383654,-0.285,-0.2635,-0.2635,-0.2834
Clofarabine active form,Doxorubicin,266,33,383861,-0.2856,0,0,-0.2852
Irinotecan,Pazopanib,275,286,384079,-0.2861,-0.0252,-0.0252,-0.2854
Pazopanib,Meclofenamic acid,286,279,384363,-0.2876,-0.0248,-0.0251,-0.2862
Cycloguanil,Teriflunomide,267,291,383883,-0.2887,-0.1826,-0.1827,-0.2873
Niclosamide,Aprepitant,282,260,384243,-0.2921,-0.0268,-0.0269,-0.2908
Methotrexate,Niclosamide,63,282,384731,-0.2947,-0.0305,-0.0307,-0.294
Imatinib,Chlorzoxazone,48,264,384678,-0.2983,0.1573,0.1572,-0.2977
Tizoxanide,Diazoxide,293,268,384510,-0.2993,0.0522,0.0522,-0.2986
Fluorouracil,Topiramate,41,294,384641,-0.3007,-0.3001,-0.3007,-0.2993
Pazopanib,Everolimus,286,37,384372,-0.3017,-0.0399,-0.0401,-0.3009
Chlorzoxazone,Leflunomide,264,278,383799,-0.3053,0.1503,0.1503,-0.3046
Dipyridamole,Thiabendazole,269,292,383930,-0.3068,-0.0385,-0.0387,-0.3057
Pazopanib,Teriflunomide,286,291,384368,-0.3073,-0.0643,-0.0644,-0.3058
Mercaptopurine,Tizoxanide,61,293,384711,-0.3075,-0.1909,-0.191,-0.306
Diazoxide,Aprepitant,268,260,383892,-0.308,0.0522,0.0522,-0.3073
Diazoxide,Fluorouracil,268,41,383908,-0.3083,0.0522,0.0522,-0.3079
Dihydroqinghaosu,Chlorzoxazone,261,264,383722,-0.3094,0.1462,0.1461,-0.3087
Eflornithine,Irinotecan,271,275,383979,-0.3103,-0.1117,-0.1117,-0.3095
Methotrexate,Itraconazole,63,277,384728,-0.3115,-0.3093,-0.3095,-0.3104
Temozolomide,Diazoxide,92,268,384837,-0.3117,0.0522,0.0522,-0.311
Pyrvinium chloride dihydrate,Pazopanib,287,286,384389,-0.3123,0,0,-0.3116
Tizoxanide,Sodium diethyldithiocarbamate trihydrate,293,289,384523,-0.3137,0.0378,0.0378,-0.313
Mitotane,Mercaptopurine,66,61,384767,-0.3148,-0.1985,-0.1985,-0.3135
Pazopanib,Dipyridamole,286,269,384357,-0.3162,-0.054,-0.0543,-0.3151
Sunitinib,Mefloquine,90,280,384819,-0.3156,-0.2022,-0.2022,-0.3151
Niclosamide,Azacitidine,282,8,384270,-0.3184,-0.0549,-0.0549,-0.3178
Tizoxanide,Oxyphenbutazone,293,285,384519,-0.3188,0.0326,0.0326,-0.3182
Mitotane,Methotrexate,66,63,384768,-0.3194,0.198,0.1979,-0.3188
Vorinostat,Tizoxanide,106,293,383552,-0.3209,0.0306,0.0306,-0.3202
Sodium diethyldithiocarbamate trihydrate,Aprepitant,289,260,384428,-0.3223,0.0378,0.0378,-0.3217
Sodium diethyldithiocarbamate trihydrate,Temozolomide,289,92,384442,-0.3261,0.0378,0.0378,-0.3254
Temozolomide,Sulfinpyrazone,92,290,384847,-0.3276,-0.3245,-0.3246,-0.3259
Aprepitant,Oxyphenbutazone,260,285,383708,-0.3275,0.0326,0.0326,-0.3268
Dihydroqinghaosu,Temozolomide,261,92,383747,-0.3278,0.0365,0.0364,-0.3271
Fluorouracil,Oxyphenbutazone,41,285,384636,-0.3278,0.0326,0.0326,-0.3274
Methotrexate,Carisoprodol,63,262,384720,-0.3295,-0.3134,-0.3136,-0.3284
Vorinostat,Aprepitant,106,260,383530,-0.3295,0.0306,0.0306,-0.3289
Fluorouracil,Vorinostat,41,106,384618,-0.3298,0.0306,0.0306,-0.3294
Oxyphenbutazone,Temozolomide,285,92,384350,-0.3312,0.0326,0.0326,-0.3306
Febuxostat,Aprepitant,273,260,384022,-0.3331,-0.16,-0.1604,-0.3317
Albendazole,Meclofenamic acid,259,279,383684,-0.3332,0.0547,0.0546,-0.3325
Vorinostat,Temozolomide,106,92,383562,-0.3333,0.0306,0.0306,-0.3326
Meclofenamic acid,Diazoxide,279,268,384170,-0.3354,0.0522,0.0522,-0.3347
Cerivastatin,Tizoxanide,263,293,383790,-0.3358,0.0156,0.0156,-0.3352
Tizoxanide,Bortezomib,293,11,384502,-0.3386,0.0128,0.0128,-0.338
Mitotane,Tizoxanide,66,293,384761,-0.3402,0.013,0.0129,-0.3391
Everolimus,Quinine,37,288,384612,-0.3425,0.155,0.1547,-0.3419
Nitisinone,Febuxostat,284,273,384306,-0.3442,-0.1732,-0.1734,-0.3425
Hydroxyurea,Aprepitant,46,260,384654,-0.3466,0.0134,0.0134,-0.346
Fluorouracil,Hydroxyurea,41,46,384644,-0.3469,0.0134,0.0134,-0.3465
Methotrexate,Isoniazid,63,276,384727,-0.3479,-0.3445,-0.3447,-0.3468
Azacitidine,Tizoxanide,8,293,384795,-0.3492,0.0022,0.0022,-0.3485
Tizoxanide,Clofarabine,293,19,384503,-0.3501,0.0012,0.0012,-0.3495
Sodium diethyldithiocarbamate trihydrate,Meclofenamic acid,289,279,384436,-0.3504,0.0372,0.0371,-0.3498
Meclofenamic acid,Temozolomide,279,92,384183,-0.3515,0.0146,0.0145,-0.3502
Cytarabine,Tizoxanide,21,293,383627,-0.3514,0,0,-0.3507
Tizoxanide,Halofantrine,293,274,384513,-0.3514,0,0,-0.3507
Ethinyl estradiol,Tizoxanide,272,293,384009,-0.3549,-0.3549,-0.3549,-0.3533
Tizoxanide,Cinacalcet,293,265,384507,-0.3549,-0.3549,-0.3549,-0.3537
Tizoxanide,Triflupromazine,293,295,384527,-0.3549,-0.3549,-0.3549,-0.3538
Meclofenamic acid,Oxyphenbutazone,279,285,384176,-0.3549,0.0326,0.0326,-0.3543
Aprepitant,Itraconazole,260,277,383706,-0.3574,-0.3553,-0.3554,-0.3558
Tizoxanide,Sulfinpyrazone,293,290,384524,-0.3578,-0.3547,-0.3549,-0.3562
Vorinostat,Meclofenamic acid,106,279,383542,-0.3569,0.0306,0.0306,-0.3563
Clofarabine active form,Quinine,266,288,383857,-0.3569,0,0,-0.3563
Valproic acid,Meclofenamic acid,296,279,384579,-0.3578,-0.3173,-0.3175,-0.3566
Mitotane,Imatinib,66,48,384766,-0.3598,0.1573,0.1572,-0.3592
Aprepitant,Halofantrine,260,274,383705,-0.36,0,0,-0.3594
Mefloquine,Aprepitant,280,260,384186,-0.36,0,0,-0.3594
Fluorouracil,Irinotecan,41,275,384631,-0.3598,0.0005,0.0005,-0.3594
Halofantrine,Fluorouracil,274,41,384062,-0.3603,0,0,-0.3599
Fluorouracil,Mefloquine,41,280,384633,-0.3603,0,0,-0.3599
Fluorouracil,Mycophenolic acid,41,281,384634,-0.3603,0,0,-0.3599
Fluorouracil,Sodium diethyldithiocarbamate trihydrate,41,289,384638,-0.3611,-0.0006,-0.0006,-0.3606
Eflornithine,Aprepitant,271,260,383971,-0.3636,-0.3631,-0.3636,-0.362
Valproic acid,Aprepitant,296,260,384570,-0.3636,-0.3631,-0.3636,-0.362
Teriflunomide,Fluorouracil,291,41,384476,-0.3633,-0.1201,-0.1207,-0.3621
Azacitidine,Temozolomide,8,92,384803,-0.3634,0.0004,0.0004,-0.3627
Halofantrine,Temozolomide,274,92,384066,-0.3637,0,0,-0.3631
Mefloquine,Temozolomide,280,92,384215,-0.3637,0,0,-0.3631
Temozolomide,Mycophenolic acid,92,281,384843,-0.3637,0,0,-0.3631
Mitotane,Everolimus,66,37,384764,-0.3652,0.1528,0.1525,-0.3646
Quinine,Dihydroqinghaosu,288,261,384405,-0.3653,0.1313,0.1312,-0.3647
Pazopanib,Cycloguanil,286,267,384356,-0.3695,-0.2635,-0.2635,-0.3681
Tizoxanide,Carisoprodol,293,262,384506,-0.3708,-0.3546,-0.3549,-0.3692
Dihydroqinghaosu,Mitotane,261,66,383744,-0.3709,0.1462,0.1461,-0.3703
Meclofenamic acid,Cerivastatin,279,263,384166,-0.3719,0.0156,0.0156,-0.3713
Everolimus,Eflornithine,37,271,384605,-0.3729,-0.3726,-0.3729,-0.3717
Sunitinib,Temozolomide,90,92,384834,-0.3735,-0.2594,-0.2594,-0.3724
Meclofenamic acid,Bortezomib,279,11,384161,-0.3747,0.0128,0.0128,-0.3741
Nisoldipine,Aprepitant,283,260,384275,-0.3802,-0.3636,-0.3636,-0.3786
Niclosamide,Sunitinib,282,90,384271,-0.3803,-0.2661,-0.2662,-0.3792
Albendazole,Chlorzoxazone,259,264,383675,-0.3802,0.0752,0.0752,-0.3795
Mycophenolic acid,Aprepitant,281,260,384219,-0.381,-0.021,-0.021,-0.3803
Azacitidine,Meclofenamic acid,8,279,384788,-0.3852,0.0022,0.0022,-0.3846
Meclofenamic acid,Clofarabine,279,19,384163,-0.3862,0.0012,0.0012,-0.3856
Irinotecan,Meclofenamic acid,275,279,384077,-0.3869,0.0005,0.0005,-0.3863
Methotrexate,Dipyridamole,63,269,384723,-0.3871,0.198,0.1979,-0.3866
Doxorubicin,Meclofenamic acid,33,279,384593,-0.3873,0.0001,0.0001,-0.3867
Mefloquine,Thiabendazole,280,292,384206,-0.3875,-0.1206,-0.1206,-0.3868
Mycophenolic acid,Meclofenamic acid,281,279,384229,-0.3874,0,0,-0.3868
Meclofenamic acid,Cytarabine,279,21,384164,-0.3879,-0.0005,-0.0005,-0.3873
Meclofenamic acid,Eflornithine,279,271,384171,-0.3913,-0.391,-0.3913,-0.3897
Mefloquine,Meclofenamic acid,280,279,384196,-0.3903,-0.0029,-0.0029,-0.3897
Topiramate,Meclofenamic acid,294,279,384540,-0.3913,-0.3911,-0.3913,-0.3897
Aprepitant,Albendazole,260,259,383701,-0.3924,-0.0319,-0.032,-0.3916
Chlorzoxazone,Diazoxide,264,268,383795,-0.4029,0.0522,0.0522,-0.4023
Temozolomide,Hydroxyurea,92,46,384854,-0.4044,-0.0406,-0.0406,-0.4037
Temozolomide,Tizoxanide,92,293,384850,-0.4085,-0.0548,-0.0549,-0.4072
Albendazole,Mitotane,259,66,383697,-0.4093,0.1075,0.1075,-0.4087
Hydroxyurea,Meclofenamic acid,46,279,384660,-0.4097,-0.0222,-0.0222,-0.4091
Quinine,Triflupromazine,288,295,384419,-0.4103,-0.4103,-0.4103,-0.4094
Tizoxanide,Doxorubicin,293,33,384529,-0.4111,-0.0597,-0.0597,-0.4104
Irinotecan,Tizoxanide,275,293,384085,-0.4123,-0.061,-0.061,-0.4117
