drugNameA,drugNameB,idDrugA,idDrugB,comboId,bliss,loewe,hsa,zip
Cediranib,GW0742,303,315,386972,-1.0551,-0.1081,-0.1524,
Cediranib,GW-2580,303,316,386973,-1.3147,-0.2026,-0.367,
Cediranib,GW-441756,303,317,386974,-0.471,0.0119,0.0278,
Cediranib,GW-9662,303,318,386975,-0.7914,0.0246,-0.0805,
Cediranib,HIF-1i,303,319,386976,-1.352,-0.2072,-0.4052,
Cediranib,JZL-184,303,323,386977,-0.9299,0.0506,0.0206,
Cediranib,Ku-0063794,303,324,386978,-0.7106,-0.1493,-0.1009,
Cediranib,KU-55933,303,325,386979,-0.8684,0.0586,-0.0568,
Cediranib,L-779450,303,326,386980,-0.8674,-0.4101,-0.431,
Cediranib,Lfm-a13,303,328,386981,-1.0086,-0.0668,-0.0929,
Cediranib,LSN415169,303,329,386982,-0.7522,0.0551,-0.0597,
Cediranib,TCS-PIM-1-4a,303,338,386983,-1.0852,-0.1479,-0.1606,
Cediranib,Pioglitazone,303,339,386984,-1.0082,-0.0889,-0.1557,
Cediranib,QS-11,303,341,386985,-0.7238,0.0238,-0.0625,
Cediranib,SrcI1,303,346,386986,-1.0983,-0.1286,-0.1512,
Cediranib,TO-901317,303,349,386987,-0.6802,0.0508,-0.0578,
Cediranib,TCS-401 Hydrochloride,303,352,386988,-0.8235,0.1297,0.0599,
Cediranib,Tie2 kinase inhibitor,303,354,386989,-0.8018,0.0954,0.0127,
Cediranib,U-73122,303,355,386990,-2.3549,-0.6789,-1.4196,
Cediranib,vasastrol,303,356,386991,-1.3126,-0.2152,-0.3645,
Cediranib,Wnti,303,359,386992,-0.8043,-0.3472,-0.3678,
RAF265,Veliparib,304,102,386993,-0.8616,-0.345,-0.3499,
RAF265,Vorinostat,304,106,386994,-0.8964,-0.3587,-0.3846,
RAF265,AZD-7762,304,119,386995,-0.6942,-0.3983,-0.1864,
RAF265,R-406,304,127,386996,-0.4937,0.036,0.0184,
RAF265,GSK650394A,304,173,386997,-0.8662,-0.2794,-0.355,
RAF265,Sepantronium Bromide,304,184,386998,-0.3136,0.0091,0.0082,
RAF265,BI-D1870,304,191,386999,-0.9734,-0.3371,-0.463,
RAF265,Embelin,304,203,387000,-0.5875,-0.0692,-0.0754,
RAF265,Nvp-tae 684,304,223,387001,-0.8594,-0.2758,-0.3479,
RAF265,PD173074,304,228,387002,-0.6091,-0.1562,-0.0967,
RAF265,Elesclomol,304,239,387003,-0.5032,0.0087,-0.0514,
RAF265,Tipifarnib,304,244,387004,-1.3227,-0.1708,-0.8131,
RAF265,XAV-939,304,256,387005,-0.9148,-0.3153,-0.4046,
RAF265,A-769662,304,297,387006,-0.5958,-0.1126,-0.084,
RAF265,AS-252424,304,298,387007,-0.6129,-0.1531,-0.1005,
RAF265,Adavosertib,304,2,387008,-0.9924,-0.2046,-0.4813,
RAF265,Brivanib,304,300,387009,-1.0796,-0.1624,-0.6579,
RAF265,Bms-536924,304,301,387010,-1.3623,-0.7074,-0.8522,
RAF265,C75,304,302,387011,-1.4035,-0.5889,-0.8955,
RAF265,Cediranib,304,303,387012,-0.8692,-0.337,-0.3576,
RAF265,Tofacitinib,304,305,387013,-0.7478,-0.2124,-0.2362,
RAF265,Dorsomorphin,304,308,387014,-0.2787,0.022,0.1562,
RAF265,Selisistat,304,310,387015,-0.9042,-0.3049,-0.3937,
RAF265,FH535,304,311,387016,-0.6204,-0.094,-0.1079,
RAF265,GSK-0660,304,314,387017,-0.5253,-0.0137,-0.013,
RAF265,GW0742,304,315,387018,-0.8341,-0.3265,-0.3228,
RAF265,GW-2580,304,316,387019,-1.0531,-0.3944,-0.5434,
RAF265,GW-441756,304,317,387020,-0.2528,0.02,0.0556,
RAF265,GW-9662,304,318,387021,-0.5262,-0.1189,-0.0133,
RAF265,HIF-1i,304,319,387022,-1.1562,-0.4493,-0.647,
RAF265,IPA-3,304,321,387023,-0.5629,-0.0941,-0.0509,
RAF265,JNK5a,304,322,387024,-0.6348,-0.444,-0.1649,
RAF265,JZL-184,304,323,387025,-0.7871,-0.246,-0.2759,
RAF265,Ku-0063794,304,324,387026,-0.3925,-0.179,0.0271,
RAF265,KU-55933,304,325,387027,-0.5456,-0.0319,-0.0332,
RAF265,L-779450,304,326,387028,-0.5391,-0.0389,-0.1331,
RAF265,Lfm-a13,304,328,387029,-0.7694,-0.2597,-0.2583,
RAF265,LSN415169,304,329,387030,-0.6039,-0.2015,-0.1006,
RAF265,Midostaurin,304,330,387031,-0.658,-0.1399,-0.145,
RAF265,Nilutamide,304,331,387032,-0.8168,-0.3668,-0.3046,
RAF265,PDK1 inhibitor AR-12,304,334,387033,-0.8844,-0.3635,-0.4079,
RAF265,PF-04217903,304,336,387034,-0.6985,-0.1985,-0.1869,
RAF265,TCS-PIM-1-4a,304,338,387035,-0.6974,-0.1887,-0.1863,
RAF265,Pioglitazone,304,339,387036,-0.7645,-0.2827,-0.2526,
RAF265,QS-11,304,341,387037,-0.408,-0.0325,0.0637,
RAF265,BMS-387032,304,344,387038,-1.0915,-0.5022,-0.5808,
RAF265,SNS-314,304,345,387039,-1.1808,-0.1343,-0.6709,
RAF265,SrcI1,304,346,387040,-0.6827,-0.1528,-0.1712,
RAF265,SU-6656,304,348,387041,-0.5164,-0.201,-0.0778,
RAF265,TO-901317,304,349,387042,-0.5589,-0.1961,-0.1263,
RAF265,TCS-401 Hydrochloride,304,352,387043,-0.7004,-0.1882,-0.1886,
RAF265,Tie2 kinase inhibitor,304,354,387044,-0.7603,-0.2995,-0.2482,
RAF265,U-73122,304,355,387045,-2.1274,-0.8903,-1.6243,
RAF265,vasastrol,304,356,387046,-0.9946,-0.3414,-0.4847,
RAF265,Wnti,304,359,387047,-0.4394,0.0575,-0.0998,
RAF265,ZM-336372,304,362,387048,-0.7604,-0.2469,-0.2486,
RAF265,Lenalidomide,304,54,387049,-0.426,-0.0867,-0.0105,
RAF265,Temozolomide,304,92,387050,-0.5665,-0.2276,-0.1632,
Tofacitinib,GSK650394A,305,173,387051,-1.0591,-0.0343,-0.1603,
Tofacitinib,BI-D1870,305,191,387052,-1.2214,-0.039,-0.2665,
Tofacitinib,Embelin,305,203,387053,-0.8799,0.0256,-0.0141,
Tofacitinib,Nvp-tae 684,305,223,387054,-1.1115,-0.149,-0.259,
Tofacitinib,PD173074,305,228,387055,-0.8618,-0.0456,-0.0629,
Tofacitinib,Elesclomol,305,239,387056,-0.7638,-0.1953,-0.219,
Tofacitinib,Tipifarnib,305,244,387057,-1.4184,-0.1304,-0.5652,
Tofacitinib,XAV-939,305,256,387058,-1.2345,-0.1728,-0.2798,
Tofacitinib,A-769662,305,297,387059,-0.9896,-0.0678,-0.1334,
Tofacitinib,AS-252424,305,298,387060,-0.8661,-0.0269,-0.0695,
Tofacitinib,C75,305,302,387061,-1.6903,-0.416,-0.7398,
Tofacitinib,Cediranib,305,303,387062,-1.1034,-0.1288,-0.153,
Tofacitinib,Dorsomorphin,305,308,387063,-0.6898,-0.2018,-0.0813,
Tofacitinib,FH535,305,311,387064,-0.7826,0.0217,-0.0091,
Tofacitinib,GSK-0660,305,314,387065,-0.8306,0.0213,-0.0094,
Tofacitinib,GW0742,305,315,387066,-1.1338,-0.1811,-0.2319,
Tofacitinib,GW-2580,305,316,387067,-1.2737,-0.1515,-0.3201,
Tofacitinib,GW-441756,305,317,387068,-0.6094,-0.13,-0.1114,
Tofacitinib,GW-9662,305,318,387069,-0.7655,0.0289,-0.0554,
Tofacitinib,HIF-1i,305,319,387070,-1.3291,-0.178,-0.3764,
Tofacitinib,Ku-0063794,305,324,387072,-0.5522,0.0116,0.0566,
Tofacitinib,KU-55933,305,325,387073,-0.8753,-0.033,-0.0637,
Tofacitinib,L-779450,305,326,387074,-0.743,-0.2827,-0.3067,
Tofacitinib,Lfm-a13,305,328,387075,-0.9588,-0.0294,-0.0439,
Tofacitinib,LSN415169,305,329,387076,-0.9024,-0.1805,-0.2107,
Tofacitinib,PDK1 inhibitor AR-12,305,334,387077,-1.189,-0.4063,-0.4582,
Tofacitinib,TCS-PIM-1-4a,305,338,387078,-1.0552,-0.1295,-0.1314,
Tofacitinib,Pioglitazone,305,339,387079,-0.9697,-0.0466,-0.118,
Tofacitinib,QS-11,305,341,387080,-0.7845,-0.1255,-0.1239,
Tofacitinib,SNS-314,305,345,387081,-1.277,-0.028,-0.3905,
Tofacitinib,SrcI1,305,346,387082,-1.0012,-0.0251,-0.0549,
Tofacitinib,SU-6656,305,348,387083,-0.7126,-0.9881,-0.1144,
Tofacitinib,TO-901317,305,349,387084,-0.7148,-0.0523,-0.0932,
Tofacitinib,TCS-401 Hydrochloride,305,352,387085,-0.8249,0.1354,0.0577,
Tofacitinib,Tie2 kinase inhibitor,305,354,387086,-0.8233,0.0136,-0.0097,
Tofacitinib,U-73122,305,355,387087,-2.4046,-0.2358,-1.4635,
Tofacitinib,vasastrol,305,356,387088,-1.2185,-0.0017,-0.2645,
Tofacitinib,Wnti,305,359,387089,-0.8881,-0.4277,-0.4516,
Silmitasertib,Veliparib,306,102,387090,-0.7613,-0.6848,-0.1433,
Silmitasertib,Vorinostat,306,106,387091,-0.8329,-0.1862,-0.2149,
Silmitasertib,AZD-7762,306,119,387092,-0.32,0.0777,0.2985,
Silmitasertib,R-406,306,127,387093,-0.6529,-0.3895,-0.0346,
Silmitasertib,GSK650394A,306,173,387094,-0.8344,-0.1087,-0.2458,
Silmitasertib,Sepantronium Bromide,306,184,387095,-0.2567,-0.069,0.0646,
Silmitasertib,BI-D1870,306,191,387096,-1.0753,-0.3543,-0.4583,
Silmitasertib,Embelin,306,203,387097,-0.6441,-0.57,-0.0256,
Silmitasertib,Nvp-tae 684,306,223,387098,-0.7964,-0.0312,-0.2542,
Silmitasertib,Palbociclib,306,227,387099,-0.7656,-0.1156,-0.147,
Silmitasertib,PD173074,306,228,387100,-0.5205,0.0342,0.098,
Silmitasertib,Elesclomol,306,239,387101,-0.3083,0.1023,0.2381,
Silmitasertib,Tipifarnib,306,244,387102,-1.1792,-0.046,-0.6343,
Silmitasertib,Dasatinib,306,24,387103,-1.2057,-0.0495,-0.5899,
Silmitasertib,XAV-939,306,256,387104,-0.8826,-0.6036,-0.2664,
Silmitasertib,Decitabine,306,26,387105,-0.7923,-0.3337,-0.1749,
Silmitasertib,A-769662,306,297,387106,-0.5809,-0.4779,0.0369,
Silmitasertib,AS-252424,306,298,387107,-0.6355,-0.6134,-0.0169,
Silmitasertib,Adavosertib,306,2,387108,-0.9208,-0.0467,-0.3153,
Silmitasertib,Brivanib,306,300,387109,-0.9996,-0.2179,-0.6338,
Silmitasertib,Bms-536924,306,301,387110,-1.0427,-0.2917,-0.426,
Silmitasertib,C75,306,302,387111,-1.4429,-0.9826,-0.8283,
Silmitasertib,Cediranib,306,303,387112,-0.7862,-0.5408,-0.1683,
Silmitasertib,RAF265,306,304,387113,-0.5184,-0.1825,-0.0613,
Silmitasertib,Tofacitinib,306,305,387114,-0.7713,-0.6804,-0.1533,
Silmitasertib,Darinaparsin,306,307,387115,-0.6306,-0.428,-0.0123,
Silmitasertib,Selisistat,306,310,387116,-0.9282,-0.7138,-0.3114,
Silmitasertib,FH535,306,311,387117,-0.526,-0.4787,0.0414,
Silmitasertib,GSK-0660,306,314,387118,-0.4126,-0.3501,0.2059,
Silmitasertib,GW0742,306,315,387119,-0.7157,-0.5359,-0.0985,
Silmitasertib,GW-2580,306,316,387120,-1.0402,-0.7145,-0.4243,
Silmitasertib,GW-9662,306,318,387121,-0.5908,-0.6226,0.028,
Silmitasertib,HIF-1i,306,319,387122,-1.1414,-0.8121,-0.5256,
Silmitasertib,Indole-3-carbinol,306,320,387123,-0.5262,-0.3831,0.0916,
Silmitasertib,IPA-3,306,321,387124,-0.6189,-0.5115,-0.0009,
Silmitasertib,JNK5a,306,322,387125,-0.5802,-0.2839,0.0379,
Silmitasertib,JZL-184,306,323,387126,-0.7727,-0.608,-0.1553,
Silmitasertib,Ku-0063794,306,324,387127,-0.4089,-0.1583,0.173,
Silmitasertib,KU-55933,306,325,387128,-0.5424,-0.4836,0.0762,
Silmitasertib,L-779450,306,326,387129,-0.5594,-0.4319,-0.2098,
Silmitasertib,LSN415169,306,329,387130,-0.6476,-0.574,-0.0293,
Silmitasertib,Midostaurin,306,330,387131,-0.7998,-0.2639,-0.2097,
Silmitasertib,Nilutamide,306,331,387132,-0.6506,-0.5653,-0.0325,
Silmitasertib,PDK1 inhibitor AR-12,306,334,387133,-0.9394,-1.0544,-0.5193,
Silmitasertib,PF-04217903,306,336,387134,-0.6951,-0.5593,-0.0775,
Silmitasertib,TCS-PIM-1-4a,306,338,387135,-0.7864,-0.594,-0.1695,
Silmitasertib,Pioglitazone,306,339,387136,-0.6794,-0.5904,-0.0614,
Silmitasertib,PLX-4720,306,340,387137,-0.6973,-0.2395,-0.0798,
Silmitasertib,QS-11,306,341,387138,-0.5865,-0.6124,0.0326,
Silmitasertib,BMS-387032,306,344,387139,-0.912,-0.216,-0.2952,
Silmitasertib,SNS-314,306,345,387140,-0.9802,0.1171,-0.4023,
Silmitasertib,SrcI1,306,346,387141,-0.6276,-0.54,-0.0097,
Silmitasertib,SU-6656,306,348,387142,-0.273,-0.2953,0.3267,
Silmitasertib,TO-901317,306,349,387143,-0.5291,-0.5696,0.0657,
Silmitasertib,Erlotinib,306,34,387144,-0.9282,-0.7201,-0.3112,
Silmitasertib,Tanespimycin,306,351,387145,-0.4867,-0.1564,0.1231,
Silmitasertib,TCS-401 Hydrochloride,306,352,387146,-0.6527,-0.5408,-0.0348,
Silmitasertib,Tie2 kinase inhibitor,306,354,387147,-0.7345,-0.6449,-0.1165,
Silmitasertib,U-73122,306,355,387148,-2.1622,-1.135,-1.5515,
Silmitasertib,vasastrol,306,356,387149,-1.079,-0.6478,-0.4627,
Silmitasertib,Vatalanib,306,357,387150,-0.2794,-0.3591,0.3398,
Silmitasertib,Wnti,306,359,387151,-0.5778,-0.3331,-0.2943,
Silmitasertib,PI3K inhibitor X,306,361,387152,-1.058,-0.6913,-0.4423,
Silmitasertib,ZM-336372,306,362,387153,-0.8065,-0.7271,-0.1885,
Silmitasertib,Bexarotene,306,363,387154,-0.7123,-0.6059,-0.0945,
Silmitasertib,Fludarabine,306,40,387155,-2.1503,-1.0004,-1.9177,
Silmitasertib,Gemcitabine,306,45,387156,-0.5309,-0.0288,0.0881,
Silmitasertib,Lenalidomide,306,54,387157,-0.3259,-0.4032,0.2423,
Silmitasertib,Temozolomide,306,92,387158,-0.4134,-0.5923,0.1522,
Darinaparsin,Veliparib,307,102,387159,-0.9512,-0.0917,-0.1115,
Darinaparsin,Vorinostat,307,106,387160,-0.8259,0.0477,0.0287,
Darinaparsin,AZD-7762,307,119,387161,-0.6528,-0.0178,0.0688,
Darinaparsin,R-406,307,127,387162,-0.8316,0.0341,-0.005,
Darinaparsin,GSK650394A,307,173,387163,-1.0423,-0.0322,-0.2708,
Darinaparsin,Sepantronium Bromide,307,184,387164,-0.5553,-0.2752,-0.2347,
Darinaparsin,BI-D1870,307,191,387165,-1.1723,-0.071,-0.3396,
Darinaparsin,Embelin,307,203,387166,-0.8197,0.0599,-0.0127,
Darinaparsin,PD173074,307,228,387168,-0.6497,0.1276,0.1748,
Darinaparsin,Elesclomol,307,239,387169,-0.5515,-0.0459,-0.0064,
Darinaparsin,Tipifarnib,307,244,387170,-1.3346,-0.1068,-0.6079,
Darinaparsin,Dasatinib,307,24,387171,-1.3453,0.0261,-0.4963,
Darinaparsin,XAV-939,307,256,387172,-1.1058,-0.1546,-0.2537,
Darinaparsin,A-769662,307,297,387173,-0.7002,0.1212,0.1543,
Darinaparsin,AS-252424,307,298,387174,-0.7493,0.0694,0.0599,
Darinaparsin,Adavosertib,307,2,387175,-1.1194,-0.1319,-0.331,
Darinaparsin,Brivanib,307,300,387176,-1.2454,-0.3733,-0.6969,
Darinaparsin,Bms-536924,307,301,387177,-1.2333,-0.1069,-0.396,
Darinaparsin,C75,307,302,387178,-1.4673,-0.2974,-0.6185,
Darinaparsin,Cediranib,307,303,387179,-0.7601,0.121,0.0703,
Darinaparsin,RAF265,307,304,387180,-0.6837,-0.1925,-0.1715,
Darinaparsin,Tofacitinib,307,305,387181,-0.8913,-0.0128,-0.0617,
Darinaparsin,Dorsomorphin,307,308,387182,-0.5077,-0.0563,0.1011,
Darinaparsin,Selisistat,307,310,387183,-1.0044,-0.0628,-0.1518,
Darinaparsin,FH535,307,311,387184,-0.6768,0.1646,0.0743,
Darinaparsin,GSK-0660,307,314,387185,-0.7348,0.0782,0.0872,
Darinaparsin,GW0742,307,315,387186,-0.8849,-0.035,-0.0312,
Darinaparsin,GW-2580,307,316,387187,-1.2074,-0.1917,-0.3561,
Darinaparsin,GW-441756,307,317,387188,-0.379,0.0608,0.1438,
Darinaparsin,GW-9662,307,318,387189,-0.6986,0.0154,0.0367,
Darinaparsin,HIF-1i,307,319,387190,-1.2489,-0.2002,-0.3982,
Darinaparsin,IPA-3,307,321,387191,-0.908,-0.1033,-0.0533,
Darinaparsin,JNK5a,307,322,387192,-0.5175,0.0162,0.1661,
Darinaparsin,JZL-184,307,323,387193,-0.9101,-0.0265,-0.0565,
Darinaparsin,Ku-0063794,307,324,387194,-0.5192,-0.0309,0.0974,
Darinaparsin,KU-55933,307,325,387195,-0.8125,-0.0004,0,
Darinaparsin,L-779450,307,326,387196,-0.6103,-0.1492,-0.1732,
Darinaparsin,LSN415169,307,329,387198,-0.7574,-0.0789,-0.0405,
Darinaparsin,Midostaurin,307,330,387199,-0.9081,-0.2174,-0.1964,
Darinaparsin,Nilutamide,307,331,387200,-0.8509,-0.077,-0.0352,
Darinaparsin,PDK1 inhibitor AR-12,307,334,387201,-1.0302,-0.1983,-0.4267,
Darinaparsin,PF-04217903,307,336,387202,-0.8971,-0.0546,-0.0429,
Darinaparsin,TCS-PIM-1-4a,307,338,387203,-0.9138,-0.0736,-0.0606,
Darinaparsin,Pioglitazone,307,339,387204,-0.9199,-0.0978,-0.0652,
Darinaparsin,QS-11,307,341,387205,-0.7087,-0.0899,-0.023,
Darinaparsin,BMS-387032,307,344,387206,-1.0766,-0.1445,-0.2237,
Darinaparsin,SNS-314,307,345,387207,-1.3264,-0.1395,-0.5665,
Darinaparsin,SrcI1,307,346,387208,-0.8437,0.0291,-0.005,
Darinaparsin,SU-6656,307,348,387209,-0.5926,-0.5919,0.0059,
Darinaparsin,TO-901317,307,349,387210,-0.6582,-0.0548,-0.0116,
Darinaparsin,TCS-401 Hydrochloride,307,352,387211,-0.8631,-0.007,-0.0086,
Darinaparsin,Tie2 kinase inhibitor,307,354,387212,-0.7884,0.0063,0.0508,
Darinaparsin,U-73122,307,355,387213,-2.5215,-0.939,-1.6797,
Darinaparsin,vasastrol,307,356,387214,-1.2048,-0.2038,-0.3531,
Darinaparsin,Wnti,307,359,387215,-0.7928,-0.3699,-0.3553,
Darinaparsin,ZM-336372,307,362,387217,-0.9295,-0.0731,-0.0824,
Darinaparsin,Lenalidomide,307,54,387218,-0.3752,0.0277,0.1919,
Darinaparsin,Temozolomide,307,92,387219,-0.4963,0.0613,0.1117,
Dorsomorphin,BI-D1870,308,191,387220,-0.9419,-0.2008,-0.3343,
Dorsomorphin,Embelin,308,203,387221,-0.5275,-0.0525,0.0738,
Dorsomorphin,Nvp-tae 684,308,223,387222,-0.7698,-0.0396,-0.2496,
Dorsomorphin,C75,308,302,387223,-1.3344,-0.4768,-0.7291,
Dorsomorphin,GW-441756,308,317,387224,-0.2405,0.0029,0.2424,
Dorsomorphin,JZL-184,308,323,387225,-0.8604,-0.2987,-0.2526,
Dorsomorphin,KU-55933,308,325,387226,-0.3885,0.0674,0.2206,
Dorsomorphin,LSN415169,308,329,387227,-0.547,-0.0764,0.0616,
Dorsomorphin,TCS-PIM-1-4a,308,338,387228,-0.6319,-0.0375,-0.0245,
Dorsomorphin,QS-11,308,341,387229,-0.385,-0.0139,0.2244,
Dorsomorphin,Tie2 kinase inhibitor,308,354,387230,-0.6678,-0.1812,-0.0594,
Enmd-2076,Veliparib,309,102,387231,-1.056,-0.2317,-0.1278,
Enmd-2076,Vorinostat,309,106,387232,-1.2563,-0.4408,-0.3389,
Enmd-2076,AZD-7762,309,119,387233,-1.0414,-0.3243,-0.2686,
Enmd-2076,Bortezomib,309,11,387234,-0.9919,-0.5162,-0.514,
Enmd-2076,R-406,309,127,387235,-1.1612,-0.3897,-0.2859,
Enmd-2076,Crizotinib,309,168,387236,-1.9509,-0.6422,-0.9964,
Enmd-2076,Dovitinib,309,169,387237,-1.0205,-0.5142,-0.4112,
Enmd-2076,GSK650394A,309,173,387238,-1.3133,-0.4172,-0.4453,
Enmd-2076,Sepantronium Bromide,309,184,387239,-0.8074,-0.4885,-0.4877,
Enmd-2076,BI-D1870,309,191,387240,-1.4624,-0.4084,-0.5335,
Enmd-2076,Embelin,309,203,387241,-1.0153,-0.2548,-0.1509,
Enmd-2076,Nvp-tae 684,309,223,387242,-1.3474,-0.5116,-0.5254,
Enmd-2076,Palbociclib,309,227,387243,-1.2584,-0.5258,-0.4369,
Enmd-2076,PD173074,309,228,387244,-0.849,-0.1296,-0.0266,
Enmd-2076,Tipifarnib,309,244,387245,-1.5984,-0.3613,-0.7755,
Enmd-2076,Dasatinib,309,24,387246,-1.5444,-0.146,-0.5998,
Enmd-2076,XAV-939,309,256,387247,-1.4076,-0.2996,-0.3501,
Enmd-2076,Decitabine,309,26,387248,-1.2009,-0.3307,-0.2277,
Enmd-2076,A-769662,309,297,387249,-1.1096,-0.2891,-0.1853,
Enmd-2076,AS-252424,309,298,387250,-1.0251,-0.322,-0.2181,
Enmd-2076,Diamminedichloroplatinum,309,29,387251,-0.9868,-0.2788,-0.175,
Enmd-2076,Adavosertib,309,2,387252,-1.4079,-0.4421,-0.5231,
Enmd-2076,Brivanib,309,300,387253,-1.333,-0.4246,-0.6874,
Enmd-2076,Bms-536924,309,301,387254,-1.466,-0.3887,-0.5327,
Enmd-2076,C75,309,302,387255,-1.7809,-0.465,-0.758,
Enmd-2076,Cediranib,309,303,387256,-1.2154,-0.3694,-0.2884,
Enmd-2076,Tofacitinib,309,305,387258,-1.2408,-0.3888,-0.3147,
Enmd-2076,Silmitasertib,309,306,387259,-1.4115,-0.8989,-0.795,
Enmd-2076,Darinaparsin,309,307,387260,-1.2198,-0.4708,-0.367,
Enmd-2076,Dorsomorphin,309,308,387261,-0.8472,-0.3441,-0.2403,
Enmd-2076,Selisistat,309,310,387262,-1.1902,-0.1438,-0.1997,
Enmd-2076,FH535,309,311,387263,-1.0284,-0.3598,-0.256,
Enmd-2076,GSK-0660,309,314,387264,-1.0112,-0.2953,-0.1915,
Enmd-2076,GW0742,309,315,387265,-1.1569,-0.2367,-0.1329,
Enmd-2076,GW-2580,309,316,387266,-1.4946,-0.3117,-0.4506,
Enmd-2076,GW-441756,309,317,387267,-0.7255,-0.2863,-0.1825,
Enmd-2076,GW-9662,309,318,387268,-0.8625,-0.214,-0.1102,
Enmd-2076,HIF-1i,309,319,387269,-1.5706,-0.3779,-0.5751,
Enmd-2076,Indole-3-carbinol,309,320,387270,-1.1311,-0.3608,-0.2569,
Enmd-2076,IPA-3,309,321,387271,-1.0599,-0.2629,-0.1591,
Enmd-2076,JNK5a,309,322,387272,-0.9941,-0.2397,-0.1895,
Enmd-2076,JZL-184,309,323,387273,-1.3261,-0.3945,-0.3325,
Enmd-2076,Ku-0063794,309,324,387274,-0.911,-0.352,-0.2962,
Enmd-2076,KU-55933,309,325,387275,-1.0208,-0.3144,-0.2106,
Enmd-2076,L-779450,309,326,387276,-1.0308,-0.6984,-0.5947,
Enmd-2076,Lfm-a13,309,328,387277,-1.119,-0.1642,-0.0603,
Enmd-2076,LSN415169,309,329,387278,-1.122,-0.4197,-0.3159,
Enmd-2076,Midostaurin,309,330,387279,-1.0109,-0.4031,-0.3012,
Enmd-2076,Nilutamide,309,331,387280,-1.0742,-0.311,-0.2072,
Enmd-2076,Dactolisib,309,332,387281,-1.2611,-0.3753,-0.4353,
Enmd-2076,PDK1 inhibitor AR-12,309,334,387282,-1.2048,-0.5375,-0.504,
Enmd-2076,PF-04217903,309,336,387283,-1.1311,-0.2692,-0.1654,
Enmd-2076,TCS-PIM-1-4a,309,338,387284,-1.2478,-0.2836,-0.1798,
Enmd-2076,Pioglitazone,309,339,387285,-1.1287,-0.3245,-0.2207,
Enmd-2076,PLX-4720,309,340,387286,-1.0559,-0.2096,-0.1077,
Enmd-2076,QS-11,309,341,387287,-0.9332,-0.3459,-0.2421,
Enmd-2076,BMS-387032,309,344,387288,-1.426,-0.3396,-0.3889,
Enmd-2076,SNS-314,309,345,387289,-1.4067,-0.1841,-0.5507,
Enmd-2076,SrcI1,309,346,387290,-1.071,-0.2209,-0.1358,
Enmd-2076,Stibogluconate,309,347,387291,-1.2334,-0.2546,-0.2394,
Enmd-2076,SU-6656,309,348,387292,-0.8686,-0.3757,-0.2719,
Enmd-2076,TO-901317,309,349,387293,-0.9281,-0.3445,-0.2407,
Enmd-2076,Erlotinib,309,34,387294,-1.4658,-0.4849,-0.4561,
Enmd-2076,Tanespimycin,309,351,387295,-0.8343,-0.1116,-0.1072,
Enmd-2076,TCS-401 Hydrochloride,309,352,387296,-1.1285,-0.3016,-0.1977,
Enmd-2076,Tie2 kinase inhibitor,309,354,387297,-0.9904,-0.2112,-0.1073,
Enmd-2076,U-73122,309,355,387298,-2.6761,-0.9544,-1.68,
Enmd-2076,vasastrol,309,356,387299,-1.5081,-0.3763,-0.5192,
Enmd-2076,Vatalanib,309,357,387300,-0.9214,-0.3206,-0.2167,
Enmd-2076,Wnti,309,359,387301,-1.1547,-0.8212,-0.7182,
Enmd-2076,PI3K inhibitor X,309,361,387302,-1.5703,-0.3695,-0.4658,
Enmd-2076,ZM-336372,309,362,387303,-1.2167,-0.3913,-0.2875,
Enmd-2076,Bexarotene,309,363,387304,-1.1838,-0.3978,-0.2939,
Enmd-2076,Fludarabine,309,40,387306,-2.6461,-1.6007,-2.1376,
Enmd-2076,Gemcitabine,309,45,387307,-0.8084,-0.0825,-0.0816,
Enmd-2076,Lapatinib,309,52,387308,-1.1225,-0.4633,-0.3595,
Enmd-2076,MK-2206,309,68,387310,-1.2976,-0.5352,-0.4841,
Enmd-2076,Sorafenib,309,88,387311,-1.6033,-0.4177,-0.5925,
Enmd-2076,Temozolomide,309,92,387312,-0.6534,-0.1512,-0.0473,
Selisistat,AZD-7762,310,119,387313,-0.9935,-0.1472,-0.2321,
Selisistat,GSK650394A,310,173,387314,-1.2706,-0.183,-0.2719,
Selisistat,BI-D1870,310,191,387315,-1.3985,-0.1492,-0.3111,
Selisistat,Embelin,310,203,387316,-1.0945,-0.1411,-0.2306,
Selisistat,Nvp-tae 684,310,223,387317,-1.2075,-0.1821,-0.2709,
Selisistat,PD173074,310,228,387318,-1.0055,-0.0943,-0.1832,
Selisistat,Elesclomol,310,239,387319,-0.8701,-0.2376,-0.3264,
Selisistat,Tipifarnib,310,244,387320,-1.6437,-0.2936,-0.6633,
Selisistat,XAV-939,310,256,387321,-1.3418,-0.083,-0.1985,
Selisistat,A-769662,310,297,387322,-1.0868,-0.0819,-0.1659,
Selisistat,AS-252424,310,298,387323,-1.0483,-0.1521,-0.2414,
Selisistat,Bms-536924,310,301,387324,-1.4793,-0.188,-0.3875,
Selisistat,C75,310,302,387325,-1.8053,-0.3079,-0.6619,
Selisistat,Cediranib,310,303,387326,-1.2064,-0.1682,-0.2572,
Selisistat,Tofacitinib,310,305,387327,-1.0559,-0.0114,-0.1007,
Selisistat,Dorsomorphin,310,308,387328,-0.9252,-0.307,-0.3179,
Selisistat,FH535,310,311,387329,-0.9242,-0.063,-0.1523,
